,acousticness,danceability,energy,instrumentalness,key,loudness,speechiness,tempo,valence
3rXs2kCWy8vNeusKSAkg41,0.0159,0.472,0.591,0.00192,2,-12.827,0.0617,81.351,0.898
2XwjAUCmhAa6XccL9p0lGM,0.583,0.472,0.517,0.394,9,-13.559,0.0525,120.579,0.626
1y1y9psuVB18hVaStSBPCW,0.81,0.694,0.434,0.0894,4,-14.088,0.036,108.297,0.806
3VyJGPYr2DF9gdBNosSao4,0.891,0.541,0.318,0.0265,2,-15.194,0.0345,88.08,0.54
2YplrdHMBoRdnHgMeHEwHm,0.17,0.44,0.466,1.03e-06,6,-9.712,0.0284,107.744,0.543
76TZCvJ8GitQ2FA1q5dKu0,0.702,0.439,0.488,0.000339,11,-14.464,0.0615,93.017,0.629
0JR1UPExSwwEvTRub1SZI3,0.955,0.314,0.22,0.000102,3,-15.026,0.044,104.486,0.0734
790YJcgHlN3SaosQCHlWzn,0.927,0.358,0.19,5.83e-06,5,-11.355,0.0288,77.756,0.269
5CGpPUcUahMuLzkNK9ZgPP,0.202,0.25,0.612,0.0112,2,-13.947,0.0648,165.511,0.756
5VBzIn9cBH4BNa1c6Zilba,0.114,0.322,0.68,0.0245,9,-11.349,0.061,142.748,0.518
6fxcpQMUoX0ofnbIHVnVWN,0.083,0.418,0.962,0.00282,4,-8.423,0.0567,94.141,0.59
2256UUbtBrQJSrbzYpDviT,0.00148,0.513,0.74,0.0729,7,-9.29,0.044,111.097,0.577
3K2KSafiK1to517id5CoPr,0.0533,0.443,0.555,0.024,4,-9.303,0.0474,87.982,0.755
62QInSlXQI11BR9ycVWjd6,0.525,0.506,0.434,0.0011,2,-13.758,0.129,80.523,0.498
0CrseEjTnYoB625tKoUowp,0.662,0.367,0.481,0.0237,11,-12.915,0.0626,155.96,0.383
5G7uLHtoEW140QOcBpJlfz,0.275,0.34,0.472,0.0,9,-12.939,0.0473,78.086,0.533
0AqjkVFqa1ujle4Lb1k9wR,0.08,0.401,0.56,0.0121,9,-8.7,0.0612,88.256,0.735
3i25w2HOWoafnTIiWJCL71,0.124,0.52,0.912,0.00151,0,-7.512,0.0487,131.403,0.702
4UbfGyhLsp4blVMSX49mWD,0.324,0.39,0.908,0.000806,0,-7.782,0.0894,169.172,0.64
0XPT1KDaWBYVa7i6A2E2u3,0.661,0.471,0.296,0.0,1,-11.117,0.0296,146.973,0.513
2PbXDGLacP8Pz2Y1JYojHv,0.977,0.46,0.118,0.0104,0,-20.58,0.156,132.866,0.403
4x294LzmWzMGqGd0s72dlF,0.343,0.515,0.89,0.254,4,-9.174,0.0483,122.042,0.527
3ggTCH9i9dJ0sRdAxFGzcr,0.0981,0.431,0.651,0.04,0,-10.125,0.0391,121.393,0.558
0emd9tHSVP4dK6UG4pcOFD,0.307,0.506,0.402,1.25e-05,8,-11.743,0.0256,94.221,0.54
3Xls4cNOwy01dtrNXb1inG,0.23,0.547,0.58,0.00877,2,-13.415,0.0293,109.827,0.505
3bgTFCt5CTfasvpigHAdL0,0.225,0.621,0.89,0.000582,2,-7.605,0.0328,148.417,0.965
1Eolhana7nKHYpcYpdVcT5,0.181,0.515,0.534,0.00278,6,-8.045,0.0768,70.776,0.426
2ROJOb98GorxStuOuZWcGd,0.648,0.303,0.663,0.0859,0,-6.54,0.0662,170.527,0.67
79LD1ZurhnJM7UiPyJ4ECl,0.0387,0.653,0.928,0.696,2,-7.867,0.0776,91.203,0.74
0xvRoqvLmijll3D5qTnrRP,0.905,0.48,0.512,0.38,0,-8.299,0.0274,82.805,0.394
5MMnwYs0hIxkENRsbkWJ2G,0.13,0.598,0.676,0.225,0,-9.211,0.0279,114.169,0.805
1bcklQyAGzDxQiNMczMLt6,0.00161,0.503,0.923,0.0,1,-4.897,0.0699,170.127,0.658
7o2CTH4ctstm8TNelqjb51,0.0852,0.454,0.91,0.0988,6,-7.766,0.0446,125.116,0.63
0o9Vb38CB5J1GQNDkrpAV0,0.0599,0.522,0.882,0.00021,0,-3.216,0.0359,122.541,0.815
3YBZIN3rekqsKxbJc9FZko,0.0169,0.273,0.952,0.0112,11,-8.762,0.0841,100.269,0.475
4x7gAMNYaYJbAP1A7OEQ2s,0.0218,0.358,0.948,8.37e-06,2,-6.764,0.0785,164.001,0.504
2UkAjD17Sc1bH39sKCTCJN,0.00449,0.64,0.865,2.7e-05,5,-6.049,0.0601,108.876,0.858
11KSXTdg8h7l2a8fjAC0Vs,0.00114,0.632,0.911,0.000182,0,-4.728,0.075,124.305,0.73
0oqVuh6ldLQO2TKCcE3rzE,0.083,0.394,0.764,6.87e-06,5,-6.25,0.0358,76.248,0.124
7zLC4HAY11GvvKsZHNrkAp,0.016,0.588,0.731,0.184,2,-8.299,0.0398,106.177,0.606
7ddn2swf3epWYsTFKu4Lvx,0.0136,0.61,0.824,1.75e-06,4,-6.046,0.0534,134.992,0.819
3m8laLj79QtBGgcOjmETNp,0.12,0.546,0.843,4.98e-05,0,-5.821,0.0326,129.894,0.783
6xAORvvGEMK44FygUsiMQy,0.19,0.361,0.88,3.48e-05,7,-4.959,0.0466,91.06,0.224
0docub2BW5HcsWU4WoOQqA,0.0531,0.57,0.963,7.03e-06,2,-3.528,0.0417,126.222,0.933
5pEdaQSuxgifkk9syZvA6k,0.276,0.594,0.77,0.0176,7,-8.267,0.032,107.484,0.827
0Zj9X09LIkNOUNX0I4Tet9,0.000877,0.534,0.967,0.0158,2,-3.935,0.0662,110.959,0.344
6ejipC6dh8CGi2WiUACOvN,0.0159,0.464,0.944,5.66e-06,1,-5.309,0.107,137.864,0.716
6nxlHmpBJYicXHC0mvcKOm,0.0049,0.549,0.916,0.123,4,-4.185,0.034,127.131,0.632
7di8ToervYD0T8PY9cU3jq,0.222,0.41,0.798,6.06e-06,11,-8.181,0.0582,184.474,0.705
6LtNEH08J18r4HLs4HzvqW,0.00858,0.333,0.445,0.0451,3,-16.343,0.0283,89.371,0.35
5O6JuXxnhwG3W5YClY2mEb,0.136,0.784,0.556,0.0,9,-11.062,0.0319,119.883,0.945
7MuESknZc28tXA8jrfvHfp,0.00368,0.51,0.926,0.0365,4,-4.073,0.0613,137.374,0.6
3ycOJKN5U4l1nLPM5IYJh6,0.00126,0.535,0.863,0.0175,9,-7.937,0.0369,87.599,0.578
5RHG4SQ6iJ1qQJmt3EFJCX,0.0127,0.502,0.924,0.0,4,-6.299,0.0503,149.186,0.922
5Z8EDau8uNcP1E8JvmfkZe,0.05,0.294,0.745,0.125,5,-9.138,0.0461,134.364,0.347
3YU9X8ryOR20beT7wOlDIJ,0.249,0.618,0.413,0.0517,4,-14.164,0.0302,97.84,0.531
6fZO4Uk2yM4MwrY13n2zBI,0.00239,0.419,0.909,1.68e-05,0,-10.258,0.0639,142.217,0.494
1LDAh7QQnWvp3GJ9QDa1Pj,0.0638,0.461,0.95,0.0149,9,-6.189,0.179,140.77,0.535
3L8WgDYS5TtwbyxOPSAiFf,0.000143,0.418,0.668,0.00113,6,-11.297,0.082,162.663,0.379
2nVHqZbOGkKWzlcy1aMbE7,0.488,0.48,0.536,4.22e-05,2,-11.166,0.0427,80.617,0.581
3ptER26gZWGlFsPT7HJfqd,0.0151,0.365,0.926,0.000176,4,-7.05,0.0455,135.772,0.639
47FyQCd3TYLrZ9TU6MPaWK,0.00247,0.324,0.991,0.00895,6,-4.465,0.197,140.245,0.195
53968oKecrFxkErocab2Al,0.0165,0.197,0.629,0.279,11,-9.291,0.03,79.495,0.221
51pQ7vY7WXzxskwloaeqyj,0.575,0.346,0.335,0.00674,7,-12.453,0.0339,84.204,0.213
2lRhq1ZfHNiaVNHkTWeXUv,0.00376,0.345,0.924,0.0,7,-7.767,0.0553,142.378,0.434
0OBwxFLu6Yj61s2OagYbgY,0.00322,0.63,0.788,0.0237,5,-6.7,0.0298,120.059,0.63
51TG9W3y9qyO8BY5RXKgnZ,0.000805,0.61,0.891,0.0928,4,-5.452,0.0587,139.903,0.51
2lPACBENza3HRYBvQPOdWT,0.493,0.583,0.884,0.0,7,-5.18,0.0631,121.903,0.794
5K8gqK84cFZV1dFJAMC0jU,0.000168,0.298,0.799,9.42e-05,2,-6.962,0.0464,143.072,0.561
1OiXstIrdWPR7Sl4V2UhI1,3.29e-06,0.303,0.919,0.731,11,-6.071,0.119,153.821,0.538
6EFGlgetr9YSFH4gnCPVSP,0.0393,0.451,0.965,0.0014,4,-4.757,0.0827,93.52,0.557
1UBQ5GK8JaQjm5VbkBZY66,0.000359,0.601,0.859,0.00124,5,-5.263,0.0276,125.145,0.446
6CfjAVG9FwmwRtxE8yEWlu,0.00941,0.403,0.935,0.00065,11,-4.216,0.135,145.105,0.353
3k58VAgUkM9cSvRpjIVaC7,0.107,0.288,0.866,0.0,0,-4.618,0.0488,180.635,0.512
1s4Ie0cT6P73SRSfh3oyGW,0.0189,0.42,0.93,0.00675,2,-5.583,0.0638,99.641,0.344
39J10NL0mFTAdJbapoo2rC,0.0524,0.304,0.91,3.61e-05,2,-6.096,0.117,118.794,0.305
2NhrdplfGpqU2F4vIKR4Hv,0.0062,0.472,0.891,1.88e-05,7,-3.651,0.078,152.436,0.646
3ZKpdWRhiIp2t5WqFwVEG3,0.000281,0.501,0.869,0.00706,9,-9.285,0.0342,117.578,0.678
2nKOUDSm0EhVvQWoDyjl27,0.0152,0.475,0.915,0.00162,9,-3.565,0.0608,137.239,0.59
1GfG7elw3IndXv932o0Phx,0.0346,0.601,0.927,5.52e-05,7,-4.892,0.0704,140.1,0.542
1L8kJLp3ExF5ZGHwEZEqHe,0.0908,0.546,0.864,0.00814,7,-7.632,0.0393,145.652,0.863
42v9l3Nc8U2CZ7ZYS8n7BU,0.00122,0.363,0.979,0.00241,7,-3.634,0.319,179.215,0.218
2JPceo9bJGGwiwjspYLhad,0.00305,0.323,0.879,0.00431,9,-7.257,0.114,155.588,0.522
4Z4ZLBzCXSlHSCaxZ3WS7p,0.00788,0.224,0.954,0.000524,0,-4.646,0.0912,173.191,0.48
6tVs6BS4vqrFsCrHS0Ycsr,0.0215,0.288,0.857,0.0631,4,-6.77,0.0641,161.918,0.69
64Ret7Tf2M8pDE4aqbW2tX,0.00112,0.444,0.703,0.0761,7,-9.443,0.0641,106.228,0.419
5AQhw6cV5w1NipoBJbOb3f,0.00236,0.425,0.973,0.136,0,-4.229,0.119,179.958,0.433
61lqNlVRnWYiR9C7BDJw2l,0.0528,0.53,0.964,4.84e-06,0,-2.571,0.0553,122.807,0.823
07KHJvlYBeQVqrmifTEqEp,0.298,0.412,0.528,5.03e-05,1,-6.613,0.0259,79.962,0.175
0jSRZBsn3RqAhBDzAefHAD,0.236,0.821,0.477,0.000522,0,-13.446,0.0349,108.684,0.561
2YzHSCRkNrOJmmYZ0HPBJJ,0.000509,0.176,0.949,0.273,2,-6.25,0.198,183.46,0.261
2ZSCy3P1QzpJySCWA6NRIU,0.213,0.768,0.852,7.45e-05,4,-6.215,0.038,128.374,0.867
7990Xs9HQx7FXVIDVPEwj9,0.046,0.656,0.931,0.0,1,-5.827,0.0976,144.747,0.909
3uMmllZo1AfoEnVT4ENCD3,0.135,0.307,0.909,0.0336,9,-7.08,0.0574,173.674,0.443
7mZyNgtUXX6ZVgs0zsHfAU,0.00295,0.54,0.737,0.00026,9,-8.747,0.0459,125.347,0.886
2ls7Y9Xx07TqN7WjbT9sZD,0.0473,0.456,0.912,0.000141,9,-9.728,0.0398,137.581,0.602
50Xbiaj29QvHFy6gwNeL0K,0.00376,0.329,0.941,0.00525,9,-7.687,0.084,171.632,0.77
0YSBpDBrLyip567LPKSgAL,9.68e-05,0.334,0.929,0.00222,2,-4.215,0.0958,146.244,0.473
2P7D92bxIfHwo2TaP9u4k8,0.0398,0.52,0.894,6.56e-05,5,-7.071,0.0707,90.446,0.441
7aGqzztb8FoK1wI27EUtGP,0.18,0.686,0.765,1.25e-05,2,-5.998,0.0513,120.26,0.582
521gC8oqqmUknLZpodHOh9,0.00348,0.521,0.721,0.0113,2,-7.699,0.0254,97.578,0.611
2HXixVqzzm9rEUIMAWzshl,0.0846,0.611,0.883,1.2e-06,9,-11.225,0.0539,117.928,0.604
63kMZoG9xuU96GQdioTCI4,0.383,0.552,0.918,0.00531,0,-5.127,0.112,127.728,0.707
3KK9srDOhT2rGI9XXeaevw,0.000416,0.449,0.546,0.00525,2,-11.945,0.0412,119.002,0.822
5jtKi7F4fweK8wgeK646Qp,8.21e-06,0.263,0.807,0.296,9,-8.617,0.0843,160.479,0.461
2OUd03ZVU4iNMhuMUIXiny,0.0073,0.633,0.807,0.345,4,-5.535,0.0493,127.979,0.562
2kUzt5LsTUR0ggquP7O3eN,0.772,0.56,0.705,0.00259,2,-6.761,0.0498,122.456,0.501
6WU66nFWemwQyQNjCAfVPZ,0.392,0.735,0.724,3.7e-06,7,-6.487,0.0365,120.825,0.924
2MKpKeSlLitOXA2XCmFgpq,0.0457,0.466,0.907,9.89e-05,9,-6.359,0.0675,151.994,0.605
4zpWGC5MmGN6zX4J9XV8Gv,0.442,0.426,0.618,0.0,0,-6.939,0.037,151.35,0.245
5SnOyuBtyzufoXBAKOdcxD,0.0108,0.539,0.597,0.00552,7,-9.581,0.0258,139.444,0.251
2Th42VycrWIKjhjIfur3xO,0.00238,0.422,0.866,0.0023,4,-6.62,0.0478,100.449,0.281
1HlGblweLq0eAwnb0NY1EQ,0.000384,0.457,0.794,7.26e-05,1,-6.624,0.0298,90.439,0.354
200Yp0rZTkp6ITSMbGjMK3,0.0838,0.64,0.82,0.000496,5,-5.612,0.0287,115.505,0.446
1L88LDjEGFIWj8YZe6qyDz,0.00147,0.263,0.734,0.0,8,-4.704,0.0303,141.004,0.26
6CK4xXnpKHJQA4YFoQ6Ads,0.0512,0.54,0.82,0.0,7,-5.255,0.0977,88.469,0.55
6dTEviMGUJLTwto9AM2r5h,0.525,0.509,0.285,0.0,4,-11.977,0.0285,130.204,0.36
6jbUknjNdYMr4I5WB1Mmis,0.00613,0.447,0.493,0.0078,7,-6.584,0.0245,80.071,0.119
0bVtevEgtDIeRjCJbK3Lmv,0.0232,0.446,0.954,0.395,8,-8.069,0.0764,123.45,0.332
3MrRksHupTVEQ7YbA0FsZK,0.0628,0.536,0.844,0.00084,6,-6.918,0.058,117.652,0.185
3Q5oNMl4OYrycajbOofpyY,0.0544,0.469,0.823,0.067,10,-9.913,0.0679,91.949,0.155
4WpCUxvZhpWQynzvIAXmtR,0.124,0.571,0.953,5.57e-06,3,-5.002,0.0568,135.599,0.682
0GTK6TesV108Jj5D3MHsYb,0.306,0.695,0.746,0.00524,7,-8.12,0.0387,125.123,0.885
0GuQcX8wTe8bUZ72ZncR7m,0.00287,0.433,0.787,2.97e-05,8,-6.747,0.0581,113.363,0.562
2IJzqbcbQZjcca53yGkX7t,0.156,0.534,0.635,1.7e-05,6,-5.562,0.0312,140.203,0.303
0MbnbOnyKttICaUnQR8iAw,0.313,0.479,0.38,2.94e-06,5,-12.723,0.03,130.555,0.193
6ldav9KNUmTPQmG9EwHrqr,0.000915,0.524,0.818,4.47e-05,11,-6.701,0.0406,121.699,0.525
2C4aYxNpoPkmoZ3ZdPeuOB,0.0211,0.496,0.739,0.00444,6,-7.193,0.0415,132.41,0.378
29fL2sqwmYTW4MVqycwdd0,0.0945,0.551,0.96,0.000112,7,-4.411,0.058,128.077,0.683
4xrlTtOEd3OHvQT8eu5JYY,0.0027,0.671,0.638,0.000695,7,-8.171,0.0251,107.088,0.619
2G7woUgHMt6QBU7esQ5rsL,0.013,0.564,0.932,0.169,11,-10.068,0.0554,112.937,0.619
49Y7HyMsxQegZqry19Ev9N,0.0617,0.401,0.893,0.0391,9,-11.171,0.437,87.979,0.406
1emyhXPtmqzJJSdreIEf9X,3.87e-05,0.551,0.922,1.29e-05,1,-5.336,0.0396,122.063,0.44
28sMmBCmfHoy6NjZnovEYG,0.00392,0.544,0.739,0.000143,9,-7.383,0.0517,118.287,0.328
2VDkbdi2v07O8Eb9eIckbv,0.0183,0.484,0.711,0.173,2,-7.784,0.0331,148.189,0.49
1Wmuc11xACBpOpni7ECC45,0.0118,0.493,0.582,0.000144,4,-14.611,0.0548,101.607,0.249
5ZuXgk0enEvv2HlnUe2rj3,0.00922,0.449,0.62,7.44e-06,8,-15.272,0.0412,145.832,0.692
5fx7fRMsdrj56XSbY2iudA,0.125,0.58,0.596,0.0,0,-10.528,0.0751,140.273,0.715
0zOUO2Cbz0C1F8qbrebIxn,0.0125,0.637,0.738,0.00148,9,-5.738,0.0424,105.905,0.665
3XWiA3uNEpssZJN9QQpnBN,0.01,0.391,0.93,0.000457,2,-8.335,0.044,134.563,0.223
3hKJZU04zjmj7hrEZXpe8f,6.65e-06,0.55,0.777,0.821,7,-8.592,0.0296,139.577,0.346
6NwbeybX6TDtXlpXvnUOZC,0.000608,0.538,0.872,0.573,4,-7.658,0.0361,105.102,0.593
6N009Ux12RwA86twRdpq6s,0.00217,0.622,0.755,0.000491,4,-10.355,0.0682,108.766,0.849
5wycYLTeraGMJ8oPsNSjqS,0.0824,0.484,0.853,0.0,4,-4.198,0.0441,130.507,0.745
3Dpyn5Cu7BdURzo2ov4dku,0.025,0.377,0.842,8.33e-05,11,-5.119,0.0492,92.369,0.387
3tD4AR8vbvM0b9X09YBYE0,0.323,0.64,0.929,0.0,9,-6.016,0.0433,139.877,0.807
7LRMbd3LEoV5wZJvXT1Lwb,0.153,0.754,0.759,0.000114,9,-5.218,0.302,126.367,0.435
753KutoAy00apPsplMRetG,0.000208,0.493,0.727,0.613,11,-5.807,0.0886,91.134,0.427
69QHm3pustz01CJRwdo20z,0.00532,0.389,0.873,0.0055,4,-4.768,0.0475,106.767,0.303
57bgtoPSgt236HzfBOd8kj,0.000147,0.501,0.889,0.0114,4,-5.175,0.0364,133.519,0.257
6ULwhgWVBtR6wcv4zaXkHv,0.184,0.613,0.769,0.000614,3,-9.133,0.119,145.108,0.707
2Q6Knqq0R7baKPuo0bgMCU,0.000292,0.33,0.841,0.000262,1,-5.303,0.0562,106.807,0.672
0N7LKqYxUrg5UFb6Z4OSDF,0.00224,0.591,0.79,0.000886,4,-3.597,0.0432,104.171,0.961
3XcjIvaZVUFAIdIYZqY9bd,0.119,0.637,0.89,6.72e-05,7,-4.872,0.0677,127.689,0.923
4OpUTyqBtDPlmJOCTO4CX9,0.00164,0.618,0.915,1.21e-05,2,-4.88,0.0353,127.591,0.882
5M7sejRlHQ06QOEqTzQVzz,3.75e-05,0.354,0.882,0.00537,6,-11.836,0.037,198.824,0.761
2W65GS7rAOV3dkY12N4ulq,0.0174,0.466,0.835,0.0341,2,-8.398,0.0427,103.308,0.335
6gaY30PExlzabU1lfkBiw5,0.0259,0.248,0.909,5.29e-06,2,-5.657,0.0718,96.684,0.321
35fqvg4rE0pzPeUj42nqQT,0.0455,0.501,0.813,4.75e-05,11,-8.192,0.0638,136.59,0.495
1hqrYSqvNc9x3BETX1cZhk,0.02,0.489,0.953,0.00021,0,-4.615,0.0858,94.443,0.447
1lYrQMOKriB4javZheTFNt,0.0936,0.498,0.515,0.0,11,-11.985,0.0395,127.761,0.616
2TFi29E9X6MPc05Vyfzout,0.00461,0.466,0.86,4.26e-05,4,-3.226,0.0551,125.632,0.668
5u8yv7FPvdRZLBF40BaThB,0.169,0.268,0.588,0.00204,8,-4.134,0.0311,103.773,0.0772
056MbLQC2tKWakXhs4T2Ac,0.00533,0.363,0.713,6.2e-06,11,-7.418,0.0387,171.885,0.716
6OSyCAmXT4Gkd3OQ2aPOaF,0.0534,0.462,0.628,0.00025,7,-5.659,0.0274,140.049,0.0981
70YvYr2hGlS01bKRIho1HM,0.00249,0.545,0.64,0.0304,4,-9.937,0.224,80.544,0.606
6LoSKNsYkRQbyuiReooMjG,0.135,0.445,0.575,3.6e-06,5,-8.342,0.044,177.365,0.21
2c1ccPqUnFYD8W7LY65bKG,0.0546,0.507,0.886,0.363,9,-8.889,0.0873,134.719,0.826
0pRBe5fl0ZuoWhdEcAIbXS,0.368,0.359,0.623,6.73e-05,1,-9.653,0.0352,137.775,0.521
7ogUgDwqHFSWhRK9OT1Nzm,0.643,0.827,0.606,0.000102,4,-8.466,0.128,95.082,0.892
1BDKqhEFRW5d9Y5CVXNUL1,0.00842,0.346,0.984,0.377,10,-5.674,0.132,150.847,0.302
0ZEhlT9v8CdOKu55zhYGv9,0.00191,0.437,0.572,0.00243,8,-8.648,0.0339,124.172,0.239
1r3fZTqGpmZAZG5po9Tjj6,0.00157,0.267,0.753,0.0,8,-4.147,0.0313,139.625,0.262
4hOohf45f0JtxYKNsEAIOV,0.0173,0.519,0.861,0.00312,0,-6.67,0.0758,117.846,0.213
1ex5gxLqW2oxdTdpa1CS78,0.00171,0.503,0.943,4.1e-05,9,-4.951,0.0403,125.861,0.536
17w2HRNbs1mAJPpi9kSU1e,0.594,0.359,0.603,0.00024,1,-9.228,0.0371,137.894,0.539
1XGAxBPuIMGSoCcV71V36R,3.48e-05,0.256,0.863,0.00405,5,-6.582,0.106,158.947,0.521
7nemcVsXVFZF01iqpIIo2Y,0.133,0.456,0.863,0.0545,3,-3.551,0.0894,135.966,0.532
2ZOTtG7v1OrSNs6EINIGb4,0.018,0.465,0.865,0.00135,11,-9.573,0.098,117.528,0.677
0kFM6t9htbB53Dg8frGDGh,0.00819,0.468,0.743,7.88e-05,0,-10.846,0.0326,156.103,0.648
692VIlUekrk70X7AxD8m7d,0.0139,0.304,0.723,0.13,1,-9.749,0.0827,102.74,0.429
6mpAOrpdrq5mJTGo8nrvSO,0.00399,0.411,0.633,0.00189,9,-9.343,0.0299,78.727,0.754
79Nr2Z6rz9lfNpubIY0bkq,0.000416,0.413,0.897,1.96e-06,5,-6.406,0.0538,170.831,0.263
1blHMFNrpEafM2GG5K5pnm,0.428,0.543,0.984,2.98e-05,4,-2.959,0.0446,126.289,0.919
5jF3jBoctZU17gY0FFYpVE,0.000354,0.6,0.873,0.427,4,-6.542,0.0507,123.676,0.632
3MDVRyJkPYZqwT4vTqzdAY,0.00243,0.521,0.909,0.0211,2,-5.743,0.0397,86.444,0.38
2dYKJ2nrk1Ys4sonejylEu,0.00183,0.588,0.926,0.0148,11,-5.192,0.0493,119.513,0.59
7ffGZTmlKdRIE4BnslhjeP,0.000985,0.657,0.914,0.0267,9,-5.979,0.0359,119.817,0.694
2Cdvbe2G4hZsnhNMKyGrie,0.326,0.535,0.716,0.0,4,-5.025,0.0431,94.379,0.901
6kooDsorCpWVMGc994XjWN,0.0241,0.465,0.907,0.00118,11,-6.404,0.113,117.293,0.681
1a2iF9XymafjRk56q7oCxo,0.0274,0.427,0.626,0.00395,8,-11.821,0.0385,126.877,0.743
63T7DJ1AFDD6Bn8VzG6JE8,0.0601,0.469,0.8,0.0033,5,-9.241,0.11,158.716,0.591
50t8gshcAtXiUdk7nHfYDp,0.228,0.33,0.693,3e-05,9,-8.395,0.162,174.377,0.592
0eTHlx53lUn95HVsJtR6Qx,0.7,0.566,0.669,0.0654,9,-10.081,0.0694,149.702,0.92
1hUe1XOcM5iXaWG6NRtLzG,0.202,0.393,0.542,0.0148,7,-9.545,0.0318,189.647,0.666
7GRq9NUgqhxPGUUksX02fk,0.00596,0.412,0.676,0.112,7,-7.341,0.0266,155.431,0.557
4rAnSE0E0f33unxXsQa5Fr,0.105,0.487,0.464,0.00017,4,-13.494,0.0353,97.53,0.214
4aczfKPPHlNusfMiN94hHI,0.0331,0.599,0.867,9.08e-05,7,-9.516,0.0494,108.317,0.894
69GLomI9cfMhIDtHbyKAXw,0.0019,0.451,0.973,0.122,9,-3.615,0.1,140.642,0.652
6u1yKoh00WaoSpNp46RzKF,0.00811,0.543,0.79,0.0,11,-5.932,0.0358,80.923,0.339
4s5PU7cfRkJgMJbePcrNx8,0.198,0.607,0.694,0.00114,9,-5.797,0.0268,122.438,0.51
17GVgSUXmuLGrGvPmA62wf,0.00299,0.647,0.83,0.0166,3,-4.393,0.0464,115.854,0.471
4tjwSCrAGVif9JecvUFq0x,0.44,0.707,0.741,0.0199,1,-6.642,0.0443,118.582,0.376
3m5kGR2eypubDBjazzISDq,0.269,0.674,0.772,0.0331,7,-5.579,0.0251,109.631,0.722
2JM6NGAwUtSl5CJOLd4bOt,0.0307,0.509,0.909,7.44e-06,0,-5.353,0.0417,133.29,0.566
4v7eqnBnZM2EEpaKz4QSWN,0.0321,0.44,0.9,0.00762,9,-4.659,0.0674,119.471,0.27
46MKdai5NXejpfPPdkneGF,0.387,0.717,0.848,0.0,0,-2.809,0.0277,111.829,0.531
0C80GCp0mMuBzLf3EAXqxv,0.000239,0.457,0.904,0.0879,2,-5.303,0.0747,141.038,0.48
6J17MkMmuzBiIOjRH6MOBZ,0.041,0.576,0.659,0.0,9,-5.617,0.0383,94.853,0.717
17lu4tymfnhmcIDlzBbtAb,0.000367,0.371,0.917,0.422,4,-5.724,0.102,133.553,0.477
6rvldt6EoZwzogApECUCwd,0.000286,0.514,0.825,0.293,0,-5.136,0.0486,125.273,0.655
1cmjxqobVTrgAiJ0btAleN,0.504,0.249,0.66,0.0026,0,-6.905,0.0342,149.813,0.435
2QgWuCtBpNIpl5trmKCxRf,0.6,0.527,0.509,0.0,7,-10.893,0.0628,138.317,0.497
536L9C0N7vhYdibCJx3cI2,0.116,0.308,0.376,2.52e-06,4,-15.24,0.0626,186.047,0.158
0SjnBEHZVXgCKvOrpvzL2k,0.334,0.794,0.427,1.04e-05,11,-15.492,0.029,105.732,0.751
3yI282DoIJyERd0vGukMoB,0.208,0.643,0.669,0.00664,0,-7.485,0.0398,132.709,0.609
5YgaxBGE09BdrdpEwkvpx2,0.0425,0.68,0.368,0.0,11,-14.606,0.0365,136.969,0.299
3vMT0vgfMCysGw38B2nkOD,0.35,0.707,0.407,0.000253,11,-7.045,0.0373,127.252,0.532
1dSsswb9lTyp7XseBSwKxM,0.188,0.745,0.656,0.00337,10,-6.393,0.0405,105.318,0.858
7e89621JPkKaeDSTQ3avtg,0.181,0.596,0.605,0.000331,7,-12.145,0.0255,97.798,0.886
4qsAYBCJnu2OkTKUVbbOF1,0.0107,0.281,0.863,0.0296,7,-7.669,0.0493,118.033,0.544
6VlqvDddRqWOOMKKFR0QGe,0.479,0.443,0.455,1.26e-06,9,-9.283,0.0825,146.541,0.617
64sn7wgJfeQKY3Jisnl59w,0.085,0.225,0.616,3.43e-05,9,-8.533,0.0295,150.522,0.449
1waC8tYT2i0ciRfmciPAU9,0.699,0.662,0.548,1.28e-05,7,-9.194,0.0289,135.123,0.955
0EMmVUYs9ZZRHtlADB88uz,0.648,0.45,0.658,3.14e-06,2,-7.064,0.0472,106.799,0.781
4MgGdPmbySSVLUPBxzQ7mx,0.00261,0.573,0.875,0.000181,2,-6.508,0.0467,114.788,0.875
1mqydO6xMtyTPa8yo1SdVr,0.567,0.553,0.449,0.0,9,-11.722,0.0292,88.788,0.423
52KvuGmgcgRdrLMXOtda0E,0.62,0.67,0.591,0.0,7,-6.012,0.0646,91.439,0.8
7HPhrbgMHV5cUskknWA2oo,1.64e-05,0.422,0.818,0.0137,8,-3.941,0.0319,149.045,0.228
2obblQ6tcePeOEVJV6nEGD,0.233,0.489,0.577,0.0,10,-9.765,0.042,78.112,0.519
2JeY3psFuGlecBSw2kOIR1,0.545,0.599,0.427,9.65e-06,7,-11.075,0.0312,118.714,0.484
4Q5HmyNvQHlfylzGY7V3Wr,0.466,0.81,0.536,0.00074,10,-11.573,0.0583,97.311,0.957
5uuJruktM9fMdN9Va0DUMl,0.0435,0.814,0.672,0.0,9,-12.068,0.0619,109.394,0.933
0vnWQqRGqMmFwqvtyMr8sZ,0.135,0.678,0.621,0.000468,1,-13.454,0.0537,120.7,0.804
