,acousticness,danceability,energy,instrumentalness,key,loudness,speechiness,tempo,valence
5mUMZm0JLQpYUYxTfbf9Kw,0.95,0.421,0.129,0.902,10,-18.886,0.0358,130.073,0.0375
0WUJFeQIVPI9Mi7QBZtExs,0.996,0.266,0.0256,0.929,0,-33.325,0.0439,72.702,0.0985
7mvgyxswVE83sgWBY1V2FG,0.991,0.256,0.0207,0.738,0,-23.997,0.0399,68.684,0.037
1pD514T6iASmZXxYLLUziM,0.995,0.45,0.06,0.955,3,-25.478,0.0565,77.416,0.105
63ryEBkb9i1Tug3MBS86M6,0.994,0.455,0.0359,0.918,2,-17.517,0.0434,146.087,0.121
5lDXNxaigYgrUDxmONHdq6,0.926,0.165,0.293,0.902,11,-16.609,0.037,103.798,0.153
22CZnHu25hYsQsOuooHdai,0.992,0.434,0.0784,0.939,7,-25.077,0.0342,114.289,0.0744
4n9np7i6TVPiwbAEP8srR0,0.989,0.375,0.0968,0.934,7,-17.611,0.0502,141.893,0.0402
52AH50uB1sJZBRjGJlcW8m,0.959,0.546,0.0701,0.912,4,-22.093,0.0378,76.163,0.376
4G0f1rf2czbjf3vI2hud24,0.984,0.403,0.226,0.883,9,-24.223,0.029,110.922,0.591
3g1aM6PZifCeq6P6cdXkVv,0.978,0.277,0.13,0.937,0,-19.721,0.035,200.136,0.0455
4iRn8lIcnqOKACahx78sSW,0.797,0.194,0.238,0.888,0,-22.387,0.0724,81.723,0.0374
4f8vOdxAoeFABjX5iFXUCb,0.982,0.345,0.044,0.96,7,-29.256,0.0453,90.43,0.0675
23NNKtALzHEvydQFqUZ3FV,0.98,0.269,0.229,0.893,9,-17.496,0.0433,154.673,0.0836
1FPE59xkJoJ3hBFLyj0a9Z,0.992,0.419,0.0944,0.967,0,-16.825,0.0376,64.197,0.67
0nY15DgYl6oon9IZ7PsJ5m,0.995,0.217,0.0422,0.879,8,-29.971,0.041,76.775,0.167
67BpLH4eIEogEooSJk8eua,0.971,0.576,0.287,0.953,0,-17.613,0.0315,115.039,0.252
1Ax1SmqTMYh5GxFvu8SRhJ,0.984,0.253,0.191,0.95,5,-17.847,0.0352,68.237,0.239
0d0zc7zBNfNMtq4NzGt3pR,0.983,0.3,0.0852,0.957,7,-23.891,0.0352,142.908,0.329
2ujuqsAy2FCandnrIMfER4,0.986,0.327,0.0673,0.941,9,-20.124,0.0399,114.092,0.039
2cxAByTRpYZvi6uDrN4JLz,0.98,0.497,0.00188,0.863,1,-30.272,0.1,72.233,0.188
1ticdYdgbvdR2YwTDfIfdO,0.99,0.416,0.064,0.891,7,-28.301,0.0475,65.057,0.201
1DHLBwigfDGEC5EweTVOlV,0.961,0.421,0.247,0.837,10,-14.33,0.0322,81.975,0.0384
0qxJEvRrDYCbeVCe1O1ooi,0.95,0.324,0.194,0.85,4,-16.536,0.0342,119.8,0.173
4BPv9wx41X7cTvUopF1Oin,0.986,0.182,0.151,0.944,9,-13.857,0.0344,42.894,0.0885
7LdwWWep99mc0L5c1gY8e7,0.989,0.309,0.294,0.848,4,-16.409,0.0321,155.603,0.488
1BiGog0kYDUocSPpgvEsiO,0.981,0.344,0.0645,0.904,10,-23.181,0.0342,99.937,0.157
1c86QMgcND0PtVbVp1BGUd,0.994,0.293,0.123,0.916,11,-20.669,0.0374,149.706,0.266
0fy7LiUxJWOLUMCER2Em47,0.996,0.378,0.00666,0.94,5,-33.695,0.0576,66.523,0.204
6oLVqINTKcAPhuQU09qlE9,0.992,0.172,0.0773,0.823,0,-21.966,0.0421,134.65,0.0665
6ugtLrroi10iqjqmWKo2tW,0.982,0.208,0.0587,0.942,7,-23.358,0.0352,88.856,0.0929
4ZAEYDI5lUXGWrJ5l9GZAV,0.988,0.225,0.0433,0.918,5,-22.207,0.0367,132.718,0.0594
6lvBZ7cylUHrZzgJCSl0hw,0.979,0.366,0.13,0.931,0,-21.318,0.0574,150.099,0.035
5VRn40H9zvOhxKVbF1og8d,0.894,0.508,0.126,0.867,7,-20.839,0.0374,103.993,0.399
2BmYoJECeZgZPYVPTAIUAN,0.973,0.134,0.00442,0.916,10,-25.05,0.0601,67.388,0.0454
4dsrTvWgEOV5wQKrr4JnJA,0.955,0.252,0.223,0.0617,9,-10.822,0.0346,177.913,0.385
77QjsUJRd9IZGrPrMHGLcG,0.953,0.0698,0.00692,0.992,9,-36.889,0.0494,77.02,0.034
3FgXBvqoLgWaZXiH2EJ1uV,0.995,0.432,0.0272,0.936,3,-25.353,0.052,72.461,0.169
5ccVtkrteHD1ik5ltY5qD6,0.991,0.498,0.0449,0.927,7,-24.741,0.0347,105.144,0.0981
7DGFxOJp8gfV3Y1JqOJ1A4,0.984,0.156,0.138,0.953,0,-19.958,0.0362,68.062,0.0386
4Mn9ewEG0RqrPh6A8rm7I7,0.996,0.509,0.00626,0.904,10,-30.393,0.0715,128.909,0.0738
02tMk9BDH5vxPUNdkPVppT,0.986,0.255,0.133,0.938,8,-24.851,0.0432,113.169,0.371
0pxUKiOtaJdezLefvb8tM2,0.976,0.301,0.151,0.866,2,-19.589,0.038,143.107,0.114
2WqJd1kKgXKURj5OMwr7z0,0.993,0.449,0.0144,0.882,0,-26.821,0.0373,111.932,0.0782
0iy9RzQb6b18ju10z5Zbwi,0.967,0.218,0.198,0.926,0,-15.669,0.0365,140.051,0.114
2gXLZkIKcJh3LQhhFxhxro,0.995,0.442,0.0228,0.953,0,-27.003,0.056,75.682,0.374
72kDYl2iqVQDX0rhLPx0Jy,0.97,0.484,0.326,0.92,5,-13.997,0.0303,97.021,0.211
6G4yLaHt7KfJaG2Yl1jycC,0.95,0.203,0.214,0.816,8,-21.023,0.042,84.951,0.0964
7nULnppMLRZaajKvrjLSKk,0.978,0.497,0.279,0.863,10,-9.754,0.0315,109.935,0.218
3kSFXCuf9j48uoK9v6hBUr,0.995,0.41,0.0514,0.92,9,-24.708,0.0448,65.828,0.122
6Wxwl48dtp9F5uLDnmZrYC,0.992,0.277,0.0289,0.915,4,-24.473,0.0725,75.959,0.05
1QnwgXeRbfsP9nXHWCc93J,0.956,0.0653,0.065,0.963,1,-16.995,0.0416,59.49,0.0347
7HTbC5oM7oiDkmKiNYr6sP,0.968,0.0725,0.00623,0.951,5,-30.637,0.0495,59.579,0.161
6WhN410wQv5E6EiPvICRHs,0.981,0.404,0.00715,0.938,4,-26.061,0.0474,69.843,0.179
60nmWAGNipQzV7j8qqWgi4,0.995,0.408,0.013,0.906,1,-25.241,0.051,68.383,0.0625
5pbcRQKAy0Nm2kTvdA3woM,0.979,0.314,0.0401,0.904,5,-25.983,0.0392,112.623,0.0868
2u6XGGc6mcMeRbZlnu2ZvC,0.183,0.338,0.356,0.0248,6,-14.761,0.0327,93.99,0.0495
6haibdZtdVdCrxICVJJjku,0.994,0.404,0.00399,0.884,10,-23.74,0.0403,74.198,0.259
3nGpFivjU5VlmZ1OQKMJob,0.938,0.187,0.109,0.867,6,-21.143,0.048,139.128,0.0501
6l1x6Onzj8nl3tMjuzH8RM,0.986,0.588,0.387,0.962,7,-18.314,0.0307,129.725,0.164
5XZbqJlftdZ5WBsY46NnpB,0.994,0.422,0.00703,0.959,3,-29.528,0.0825,67.907,0.383
3LNsyHdo8MWl4mqbkzAvKh,0.989,0.198,0.0138,0.931,8,-30.715,0.039,69.315,0.0399
3ukXDpiowXypuUE0vSdycM,0.979,0.167,0.134,0.82,7,-17.842,0.0419,147.705,0.0761
1r8YEj8YzV6EXIQT9v84ju,0.991,0.167,0.0122,0.956,9,-27.643,0.0437,67.932,0.0315
4dFTkWB4b41OMn7Oo0ZWMO,0.995,0.407,0.0699,0.908,10,-23.541,0.0401,75.806,0.0396
0IlXqibinQZiGiudIZsPZr,0.956,0.393,0.276,0.94,5,-11.129,0.0325,107.603,0.203
0wkbwKkuWKVIlZWuoZBc9T,0.995,0.455,0.157,0.964,9,-25.791,0.0552,110.191,0.238
0k8l2xfjUhSHLgqxXesUk8,0.988,0.42,0.0659,0.853,7,-25.758,0.0406,125.201,0.417
3hDUf4z56ctetazVMWBveS,0.977,0.571,0.00558,0.877,7,-45.797,0.0346,137.947,0.134
0bFuhRT4hhtrXjxMMsT3o9,0.951,0.262,0.0712,0.896,0,-23.569,0.0397,129.408,0.085
3wa8YzkpiHEhmcpiuiqUem,0.995,0.4,0.00764,0.955,11,-30.234,0.0728,170.732,0.658
10dYIiOuzwrHacQILf5Pee,0.992,0.373,0.0935,0.957,11,-20.193,0.0455,117.843,0.152
3tDxGzArM5UF9eECyZnb7d,0.914,0.234,0.169,0.169,1,-13.206,0.0443,75.073,0.0595
31imReVMlDg6QcuawklfiW,0.986,0.267,0.0119,0.697,0,-29.938,0.0361,170.809,0.371
4QaQP4rD7h46euHDCcVrll,0.726,0.442,0.123,0.93,8,-19.685,0.0529,136.147,0.207
1Yulbby9H37Q7BGzG8xH2b,0.983,0.255,0.197,0.849,2,-17.246,0.0361,119.609,0.177
3R7d92DG9wKLKFABlvI8L0,0.995,0.313,0.0619,1.44e-05,7,-16.737,0.0538,69.981,0.102
4meprlUVCG4zCEEdJz7pSj,0.995,0.33,0.0335,0.947,1,-26.841,0.0379,183.763,0.265
5V0CsDlHxo6ndcPiQx9M7z,0.982,0.602,0.0259,0.881,7,-25.665,0.0512,120.259,0.203
53cAXTYkWvfYmCOLcZ7MVg,0.791,0.232,0.406,0.775,9,-12.425,0.0279,145.796,0.222
6d1NPNNXtUPmqdwg8bEGSo,0.939,0.0764,0.136,0.193,5,-17.373,0.0408,63.115,0.069
5RdQE2mlsDaLmt3CNxAuBB,0.991,0.295,0.0703,0.927,1,-16.441,0.0359,69.306,0.0723
3kre2vvFytjAbEfxr8Emux,0.992,0.481,0.0151,0.941,6,-22.427,0.0344,69.964,0.114
6hI7Av2MdT0VHgaBjyLk58,0.953,0.2,0.0759,0.978,10,-22.408,0.0409,111.268,0.0396
4QmC7uc5GHY4JnV27XR44Q,0.983,0.199,0.0514,0.935,1,-24.893,0.0315,64.363,0.0387
56fAjN1efY0trUbILwZ61e,0.995,0.45,0.0266,0.937,5,-22.336,0.0494,93.271,0.164
492tyDBUybzzWHUUQ16QZ4,0.988,0.407,0.135,0.925,8,-19.905,0.0391,130.627,0.0695
0yADPEnQaGCbiPDFlsKs98,0.0309,0.102,0.178,0.864,2,-16.898,0.0369,78.707,0.183
2n1LvMxmpgN7XPzwJtFhwz,0.982,0.253,0.158,0.883,11,-20.079,0.0392,165.901,0.121
1iQW5jNOo8TV2pM0CDOZce,0.927,0.269,0.145,0.89,10,-20.224,0.0406,125.914,0.0347
2KP2GRp4mlSirVltZdXwaC,0.994,0.391,0.0722,0.924,2,-30.244,0.0418,100.283,0.327
3KyHwY5jH5JVBEHKkxsMiZ,0.995,0.612,0.0579,0.925,0,-22.41,0.0489,119.971,0.111
0DxTEuqiERU7W4Cfy6IeLa,0.994,0.211,0.00756,0.89,7,-33.123,0.0455,118.247,0.0391
1qsje7TatOm51oEAlQN6kX,0.995,0.498,0.0612,0.917,7,-21.285,0.0353,116.256,0.172
6Y7e9dFfwBKvxqOspxesPO,0.977,0.115,0.108,0.809,0,-18.446,0.0355,171.453,0.0708
4uCP877r3qrX0GYiqBPbgU,0.986,0.488,0.0428,0.914,7,-23.145,0.0593,63.162,0.0876
7pcjkSWJ15Q71hsLvOUM8d,0.989,0.253,0.00258,0.895,5,-26.397,0.0415,70.335,0.0745
0xXohQEhLoc5lqWUZELqnA,0.981,0.251,0.0987,0.956,7,-19.66,0.0491,119.832,0.0349
69hqnYnnisjzgTzPHZk9Q7,0.995,0.522,0.0936,0.97,6,-17.847,0.05,111.357,0.293
4nADfy0Rd0djunuDszrVig,0.902,0.417,0.105,0.863,9,-23.432,0.037,128.04,0.0444
14406Bi8nTf0bHByotZHiJ,0.898,0.195,0.0257,0.925,0,-25.912,0.0505,131.485,0.0729
69p2eFbNJPk4lF3Ap5Qc16,0.961,0.145,0.00443,0.896,2,-28.6,0.0434,96.442,0.0369
29O0YFMNFXpSopwb3xJvkV,0.868,0.155,0.0851,0.888,6,-21.937,0.0379,87.248,0.0381
5RqKo9P4DLA0bVyY70cWkr,0.994,0.583,0.0238,0.847,0,-32.244,0.0369,108.74,0.426
20iGh22Jkhii0c8a4JHDAk,0.879,0.363,0.105,0.863,7,-18.54,0.0417,78.123,0.091
1EXq6HSXPbwIUaGSxmGDeQ,0.996,0.517,0.0229,0.958,1,-34.468,0.0968,75.555,0.397
0QWxX36eo3iMNLKibSdg2e,0.955,0.574,0.282,0.72,7,-15.794,0.0422,107.78,0.269
0Rdde0O65PSefWGsq89EvF,0.958,0.136,0.102,0.923,4,-26.638,0.0398,76.494,0.176
0nQsGhCPQDtFdLGRsyNYcq,0.994,0.44,0.0149,0.93,7,-24.44,0.0898,69.465,0.352
3digfKHbG7mDJjFmV0llNk,0.957,0.44,0.304,0.955,2,-14.869,0.037,120.353,0.0979
1Fw570F42kQninmQpCDFTW,0.99,0.0886,0.0428,0.908,10,-21.358,0.042,70.692,0.0418
5aGDqH8ZIp5IJ69wQUBBur,0.986,0.433,0.0293,0.918,0,-22.047,0.0756,69.27,0.203
2KaZx0BT6IoyjffaqelGjE,0.988,0.366,0.227,0.946,4,-17.295,0.0398,119.581,0.0939
1fpxzPn9wGjqz7z1lVOfZo,0.989,0.272,0.0653,0.822,8,-21.037,0.0332,98.915,0.0706
6wKJ50O0GBQemoMoDmK4GM,0.971,0.202,0.113,0.558,5,-20.23,0.0403,123.802,0.0783
5chDqOXjE3P9FxJQ6seGjX,0.981,0.282,0.0754,0.895,9,-24.405,0.0289,87.923,0.195
4ZqXM0nxJYhmOMrtupJUNd,0.867,0.23,0.203,0.977,1,-22.891,0.0359,161.846,0.0707
5kYsdjnafWJWcVbVD7Zw6Y,0.991,0.22,0.0729,0.89,1,-26.839,0.0388,137.888,0.0518
0FgYkrNcuNq3B5Vlx6y3Xx,0.98,0.425,0.0838,0.909,7,-22.172,0.0345,95.67,0.0683
1WSwBOF7SM9LwM9nx2LWVw,0.992,0.326,0.0239,0.362,2,-26.397,0.0561,57.69,0.161
07Dz9tANIAalmmt2zwmwU8,0.995,0.377,0.0187,0.881,1,-28.914,0.0451,70.708,0.114
54MKow5YALnqRH3Ys1R31y,0.995,0.731,0.0111,0.966,0,-22.684,0.111,72.132,0.472
5qWABBRjPKWDDlIEFyFtNB,0.981,0.281,0.0251,0.967,10,-22.836,0.0388,78.383,0.0506
1mqK2PZBW1KAjERJkoIRKe,0.983,0.107,0.232,0.887,2,-16.612,0.0403,160.902,0.0899
2p2S3hwQbK4g7ugUVqtXBr,0.988,0.323,0.0917,0.796,2,-22.194,0.0422,151.325,0.288
1rpqfpolB6wkSkw6HyuePt,0.988,0.343,0.104,0.853,10,-19.588,0.0338,135.64,0.0549
0cmwHb9SRQG0AE6YU9kGIt,0.993,0.406,0.00751,0.914,2,-30.945,0.04,91.062,0.278
4MvqWzm7BDfHKkms39axnn,0.988,0.324,0.0313,0.936,5,-29.435,0.0482,63.542,0.145
0DhU3I6B9tmWSBRx7YvIFE,0.994,0.403,0.0346,0.954,3,-21.68,0.0424,70.181,0.13
4nK1p0sOMzi1fHYQco0REX,0.984,0.0669,0.0253,0.377,2,-25.325,0.0547,73.174,0.0392
4nnGamKJAeqOce1pKl3dWt,0.99,0.549,0.0281,0.88,2,-22.881,0.0403,131.565,0.135
7GO7jzOxSZrATSMNYBLFel,0.968,0.225,0.0081,0.866,8,-27.166,0.0401,77.289,0.0463
1QstbRLabwA1zt5JxemZuM,0.989,0.546,0.00275,0.814,2,-29.578,0.0917,143.516,0.276
1a7Z5exQ1nUBrCV4TV127U,0.995,0.454,0.0118,0.839,4,-33.317,0.0348,73.074,0.146
1E0RGmeX5QjPeWTdd99mAh,0.869,0.184,0.2,0.798,4,-16.465,0.0409,86.196,0.0381
13hQAMV3NbuX1bjUNjI3QQ,0.994,0.683,0.00451,0.968,3,-28.567,0.107,52.424,0.619
1vOJsXShnRLWVjiWUpQzU5,0.967,0.191,0.159,0.915,9,-20.822,0.036,87.434,0.0372
3IhDVzuXqL8Mzulb1DE0Rt,0.98,0.625,0.00685,0.943,9,-23.537,0.0636,66.973,0.275
6V5vsL28bzQd9TO8oexJ80,0.984,0.276,0.285,0.872,1,-18.333,0.0557,68.373,0.0381
3JkDhCmTQqMe2MJli79ZEz,0.973,0.196,0.226,0.872,7,-14.709,0.0347,88.371,0.158
6EafXmpblOuZM2C3636SGn,0.987,0.27,0.0191,0.93,3,-29.4,0.0496,80.223,0.0703
0QLDppqrqnSjsDNubh6yFD,0.99,0.287,0.0061,0.933,4,-27.623,0.104,69.789,0.189
7APexQMn0BleDEECWOTzr6,0.983,0.572,0.0144,0.929,5,-23.327,0.0557,60.964,0.0932
2DS7HJmu8UHplm1iX4GUI9,0.992,0.325,0.0958,0.882,7,-20.819,0.0595,136.201,0.204
6aFxkYSiRYhKKGXXKZ35n1,0.994,0.436,0.0567,0.93,7,-20.527,0.0441,142.909,0.223
3RbzKAYYSLnz9cLjhMg8eD,0.994,0.38,0.0499,0.894,1,-23.283,0.0368,70.602,0.08
0IQLT4LXauPDzcKnJCekN9,0.987,0.267,0.119,0.939,8,-18.164,0.0516,139.99,0.166
5DKxAdoqtdvWUwDKCEjpF6,0.98,0.229,0.0288,0.902,4,-26.481,0.0395,215.773,0.0798
5OpFCTPvtNnpy5Vr4sdNjD,0.896,0.339,0.102,0.903,0,-18.52,0.0413,137.704,0.0494
13VxFijxui2T2RRh6CQbSz,0.885,0.235,0.153,0.816,8,-16.984,0.0345,136.27,0.0556
10j4eLgvovBDv2aSkkuhYx,0.985,0.446,0.132,0.942,5,-20.913,0.0601,147.428,0.326
4HfBSDjVk1m6g4bIyr4SuV,0.973,0.36,0.00665,0.902,4,-31.677,0.0367,67.337,0.0795
46kSY1nOCYLJVmTuC6cuHD,0.993,0.327,0.00563,0.882,8,-36.248,0.0374,67.351,0.048
3wElzaPWQDj0mNdcgdSxeY,0.894,0.173,0.0292,0.956,3,-31.461,0.0479,124.629,0.0839
5P8WnjAczdwtGl2QMww6VA,0.995,0.449,0.0384,0.913,3,-28.588,0.073,69.529,0.216
00c0qcJsve9kiwgOxIielC,0.995,0.388,0.144,0.93,5,-26.798,0.0508,73.387,0.205
2PNJeiz2sKWrpGdf8O6W6w,0.957,0.144,0.0823,0.0404,9,-14.432,0.0454,64.752,0.0356
6JJSD52rBcTSuVal93ZaYm,0.992,0.291,0.00173,0.894,8,-30.229,0.0413,72.114,0.104
2SSGN6UrTZWOIGmIwHWSIK,0.991,0.39,0.0246,0.9,7,-25.253,0.0462,79.106,0.187
0ZkmCBmSdthJN0yN1zuFRj,0.996,0.55,0.194,0.929,7,-12.918,0.0503,103.478,0.671
4JiDOmbJiV30RtE6msZgxF,0.993,0.0,0.00834,0.936,1,-23.201,0.0,0.0,0.0
4uMkDe8NnXT4Pb4hlAVJk8,0.955,0.279,0.117,0.931,8,-16.116,0.0625,78.127,0.204
035tMHiI9XcCv4IhhCxXIK,0.994,0.407,0.0605,0.93,2,-22.075,0.0362,179.889,0.0915
4Yenj9HFWlT53mPm96WP3q,0.967,0.327,0.0292,0.968,3,-23.61,0.0346,135.456,0.0995
7btdw719iIZSKrSIT3jBbe,0.99,0.306,0.0251,0.927,7,-28.95,0.0528,62.315,0.0864
5P1783zkkCjKP2F10aKJcr,0.976,0.304,0.0737,0.918,4,-19.709,0.0348,101.258,0.152
0nwb7URM8P3bgABl8RcumY,0.993,0.313,0.026,0.899,6,-36.985,0.0445,69.446,0.252
1PmlFNwmb2kvqZzcrdBTcj,0.988,0.479,0.0172,0.922,9,-19.074,0.0383,70.987,0.0702
1dX5E3Wtvtd0epVA1ATAa1,0.985,0.18,0.13,0.89,10,-21.897,0.0368,75.225,0.0915
650pCZbAU8aOeC7cAKWGLe,0.977,0.369,0.177,0.882,3,-19.016,0.0464,113.816,0.188
7I6C6rfJTnyFaZjxiw6cvH,0.981,0.224,0.123,0.925,9,-20.398,0.0359,61.278,0.0826
213VJgzJxIQ3O5RWthsOjx,0.924,0.34,0.112,0.809,9,-22.975,0.0417,129.654,0.0693
73dH8seLNe1l8sRTTNF0pD,0.988,0.527,0.161,0.908,6,-26.4,0.0336,150.198,0.285
7CS5SivRlRz1iOGpXl1NCy,0.923,0.107,0.111,0.867,2,-19.499,0.0474,58.579,0.0708
3bxd6PLq8Fjjx7k2TqeNfx,0.995,0.574,0.00341,0.948,3,-26.174,0.101,67.179,0.435
7memj9xAAxZm3is5VX9WUl,0.99,0.349,0.119,0.927,2,-24.011,0.0442,118.063,0.0607
0RWLFI37Okhw1V8tpONMOD,0.993,0.387,0.0571,0.895,9,-24.477,0.0478,66.032,0.0762
7z6yUcrMNwNkwbDcz7hPHy,0.987,0.528,0.322,0.939,9,-19.819,0.0354,96.017,0.391
1uzCZRBd78aHMpwMvVySyN,0.994,0.418,0.0478,0.901,8,-28.283,0.0486,71.389,0.264
6obpB3FRvdmyxtAzYiiZVb,0.987,0.312,0.0374,0.86,1,-23.181,0.0506,170.536,0.0569
0FcWlQdpkdUQk9aCMrLDUl,0.934,0.269,0.0124,0.863,11,-35.92,0.0333,65.838,0.034
4CCiISibyoWSEm9Rc3nxEx,0.925,0.18,0.0975,0.836,9,-21.587,0.0321,149.512,0.105
5mXNibHzPBJbEzdeNQRgUs,0.992,0.439,0.0173,0.963,7,-23.459,0.082,73.951,0.66
3fhCa3f56ZQgG7Rjcu73pU,0.995,0.4,0.0577,0.923,4,-22.591,0.0579,71.753,0.0389
0FUVJ2TsrPjFol1s4sj4eL,0.995,0.279,0.00341,0.946,0,-32.962,0.039,71.316,0.0783
7BOZ6RYrA4DWbs2Z2wxVsl,0.989,0.323,0.184,0.952,1,-20.062,0.0383,111.512,0.109
1HC2mqpTgcFkJWZqEnUF6T,0.772,0.52,0.287,0.922,4,-12.716,0.027,99.989,0.115
0lpH1cSvMFlfTMPRgtnJTG,0.995,0.502,0.0522,0.835,2,-20.363,0.063,159.227,0.615
6TWg3fhJv8C716p4FXs9PV,0.982,0.608,0.226,0.706,3,-12.041,0.23,88.337,0.438
2icQrPuCDVAMAoVAHRzF7b,0.994,0.403,0.0217,0.953,4,-25.107,0.0502,72.051,0.0652
47ZWr1Nb0PUgmKgyg5JkgO,0.988,0.31,0.218,0.952,9,-21.398,0.0507,145.074,0.0969
34Y68MCGyaAEetQAYvL4Di,0.99,0.257,0.116,0.794,5,-20.848,0.0393,88.045,0.206
1Wd7EwZcoAfCAEi9FF6G6b,0.842,0.421,0.117,0.948,2,-17.703,0.04,104.111,0.181
7mhZh8MQewfUwOWQLFbfqK,0.96,0.186,0.0732,0.726,9,-28.053,0.0533,88.528,0.0392
5TJ3T2Qilw6Kbk76VD8f5C,0.914,0.538,0.241,0.95,5,-14.767,0.03,138.042,0.164
2MZSXhq4XDJWu6coGoXX1V,0.996,0.558,0.0259,0.871,8,-30.016,0.0458,157.811,0.37
4QMb16AQmI5mgr8Qr0qVfA,0.96,0.745,0.192,0.947,9,-16.249,0.155,125.96,0.477
0adH0RbBdUcM1aAOliwhFV,0.993,0.286,0.0121,0.939,5,-28.681,0.0408,74.796,0.0753
3Ya0KXcFP5y6fKiWDzXkwa,0.936,0.256,0.227,0.94,7,-15.392,0.0357,171.896,0.122
7m2zpw2M2mgvosHqL7muNr,0.4,0.416,0.25,0.91,3,-11.88,0.0341,120.066,0.0365
70bET8bNQnnKBkINHz90Xi,0.99,0.46,0.116,0.912,9,-18.587,0.091,83.461,0.16
1TzyoJwCiQrJ6OJVS8Xc0K,0.963,0.38,0.0709,0.515,7,-18.948,0.0318,96.033,0.0508
4klkmAmO50DMj40q5pmZX7,0.899,0.26,0.0458,0.0313,11,-22.942,0.0436,117.38,0.0721
4zbGUPGTQglrXIcQR9lZAt,0.992,0.201,0.132,0.942,3,-18.256,0.0342,169.91,0.141
5isW5DeuD0HuwROEg3bt1f,0.875,0.614,0.339,0.92,7,-23.89,0.0328,120.009,0.593
6IEWzZMZc7pwv8R7SCvYFc,0.987,0.318,0.145,0.953,0,-18.417,0.0434,115.019,0.208
226yf9g0hSGI85Wq0Xc97b,0.969,0.46,0.12,0.953,3,-20.484,0.0304,154.036,0.0713
1ipJdiNMjgvfAilddGT9sI,0.995,0.308,0.00605,0.929,4,-35.164,0.0486,66.122,0.0739
55c9jHCc9bsryobmiSQyvh,0.829,0.496,0.214,0.861,6,-21.111,0.0323,100.031,0.0494
09yedkIvZNkrzD35glYTUn,0.977,0.386,0.0408,0.938,3,-20.104,0.0477,109.06,0.0667
4jF5FDfT8v4Ppn11TnGlok,0.975,0.27,0.15,0.869,3,-22.191,0.0367,137.073,0.228
2HuURRB0fsuPmU27NKikRg,0.987,0.473,0.163,0.901,7,-17.889,0.0338,93.922,0.125
5f1RCJIecw4J6xc442kPpn,0.993,0.37,0.12,0.906,10,-25.251,0.0502,127.129,0.187
3f20kwlslMeXpSucipwnVc,0.995,0.289,0.0525,0.877,10,-32.231,0.0482,167.184,0.439
35lCSc80VP08xPcW0d8RfX,0.992,0.403,0.0298,0.905,9,-26.139,0.0536,117.894,0.0651
7GxVdZFwO3yewAPo5nyoPv,0.886,0.503,0.0473,0.949,7,-25.659,0.0656,43.407,0.544
12UBL7VI2Ts8Kvz1MTqmDZ,0.983,0.314,0.206,0.898,6,-24.954,0.042,95.711,0.194
3DGwVVac87O1nyB3Z5MIzw,0.723,0.149,0.279,0.171,4,-13.77,0.0347,160.04,0.0455
4fRlcLrvQLpSQV58OPHOT3,0.965,0.245,0.137,0.915,2,-17.069,0.039,129.383,0.109
