,acousticness,danceability,energy,instrumentalness,key,loudness,speechiness,tempo,valence
22HHKW1Z3NhxUFV0tOV6Iv,0.674,0.411,0.383,0.00537,9,-10.256,0.0307,84.969,0.446
3RVGMThEV528jPZdfcRhL0,0.00262,0.467,0.776,0.0006,9,-3.981,0.0462,128.333,0.709
3rR4vg7Y46yMdr2xZSR3c1,0.0591,0.527,0.815,1.19e-06,4,-2.731,0.0409,130.073,0.425
3b9xoSTwC8VuqLtABkt0D8,0.354,0.599,0.727,0.0,7,-6.313,0.0249,103.383,0.514
26hvkkyRdzAjVCYxmAbE17,0.153,0.627,0.78,0.000164,7,-6.207,0.0381,136.573,0.547
1A7xBxo3CAxbYULgNFO3Lm,0.118,0.511,0.637,1.05e-05,1,-7.425,0.0294,106.456,0.32
6BFHLXmLXvha8LBh0v1eVK,0.22,0.61,0.813,9.6e-05,2,-6.012,0.0332,102.93,0.523
6JKunLM2MmsR8t18vP9oIT,0.306,0.59,0.561,0.000164,7,-9.062,0.03,78.921,0.676
7rsx1VArixiJxsFrDM7j4A,0.0631,0.654,0.86,0.0,2,-3.492,0.036,109.98,0.483
4HE1X1MtjHCjxicUHYQmyW,0.0587,0.585,0.577,0.00369,5,-5.752,0.0228,80.02,0.335
5dMJFsGH8e1XfPOAUyfZGS,0.27,0.591,0.679,0.000418,7,-4.893,0.0255,115.346,0.386
0uZhRTUTRk3iaAlJPLswm1,0.319,0.493,0.67,0.0,6,-5.131,0.0298,151.989,0.451
3LrFcV6xiUkZMN1gjjRcTL,0.000291,0.399,0.888,0.0103,2,-6.067,0.0415,147.075,0.243
7l2zbBw6JyPj4tT4FiIDK0,0.00096,0.478,0.851,0.00592,4,-5.864,0.044,125.017,0.497
2xN6q6qrvYBsNz1V7ZNn1t,0.00174,0.524,0.542,0.0191,9,-8.055,0.0365,144.979,0.343
1oiclIRgytVghbC8adiKeD,0.0226,0.353,0.465,0.00845,9,-8.469,0.0296,152.085,0.458
4F0kvt3aCLOdWzvfe3H9ac,0.00517,0.337,0.644,0.000761,7,-6.87,0.0323,150.013,0.162
0O3NfrlEjfo33H8MZVAsHM,0.769,0.476,0.311,0.0785,0,-13.955,0.0302,109.93,0.0495
4lzBQZJRlXXjOtLODrIxPg,0.000447,0.429,0.743,0.000355,2,-5.641,0.0441,132.156,0.277
44oivnY7ZjeZEUQcGnvwhZ,0.00109,0.589,0.523,4.23e-05,4,-6.755,0.0349,118.028,0.451
5efCrnTXNoVDlrTkuOzYWC,0.00571,0.489,0.455,0.0107,4,-7.728,0.028,110.038,0.123
6nrCZ2IvRwdWFUXE0AHHpY,0.898,0.509,0.173,0.00366,0,-15.722,0.0296,106.021,0.348
5IfdDiOJitysgex3qEL0bn,0.215,0.748,0.695,0.000264,4,-7.755,0.0358,114.927,0.876
0fRrncGwkckhEg8y1sVUjf,0.462,0.554,0.499,2.31e-06,0,-7.229,0.0244,82.954,0.436
2fG23IIy7rYN8eMNbAHcS2,0.567,0.655,0.616,5.22e-05,0,-9.196,0.0292,147.96,0.561
5vCgOg9VqRaAUbnflCO6P3,0.193,0.538,0.664,0.0,1,-6.318,0.0392,154.033,0.366
4HPYDzvbx5FEjMTrVqERBB,0.332,0.56,0.657,0.0,11,-4.824,0.0318,149.956,0.253
1fYypIR0kaFzaSRbzvtjl9,0.0364,0.664,0.739,4.99e-05,9,-7.229,0.0415,110.101,0.759
1pn6bc6lrBO5Gu4qya9P8y,0.191,0.551,0.671,2.49e-06,7,-7.888,0.0286,77.066,0.561
3uhsTFOJxwXEGYTADtVcdZ,0.207,0.323,0.482,0.0,7,-8.024,0.0298,58.095,0.218
5MyFzHyPk2oV2vC4UhUdYZ,0.436,0.558,0.574,0.0,5,-6.388,0.0313,116.14,0.691
6P7kZB7hSJFyaYJcu3cYQJ,0.432,0.605,0.53,0.0,7,-6.566,0.0261,73.986,0.38
7sCBF05gKuSfbXl0aEEjJG,0.284,0.36,0.607,0.000438,7,-6.932,0.0288,77.176,0.193
75L2j8eJwSzOekLZ5tcznX,0.291,0.632,0.663,0.0,2,-5.608,0.026,110.012,0.484
6wNuaMA96DLSwVd2PABe06,0.047,0.518,0.846,1.33e-06,11,-3.297,0.0417,79.95,0.441
6EWjObs7oaHjv0iIObLkj9,0.0138,0.421,0.86,7.98e-06,4,-4.711,0.0556,123.111,0.529
5YhFoOdTpzOLiKBWlDi1f8,0.117,0.364,0.565,0.0678,10,-6.817,0.0407,117.978,0.171
4YQveXjA36pZZAB6pc6eEt,0.863,0.453,0.269,1.18e-05,9,-11.695,0.0363,140.5,0.142
4hrf9fE9EsqTCqwAv5dCx1,0.568,0.631,0.334,9.12e-05,4,-10.156,0.029,129.165,0.145
4svin704e9TMm3DeTTqWLU,0.00383,0.406,0.899,0.0559,0,-3.855,0.0442,152.934,0.506
6jJZpdybpMmz8pNpL3dxT5,0.153,0.546,0.899,0.0,10,-3.43,0.0598,148.076,0.736
7pGTdsOIvezdWY7OzIyy1s,0.0896,0.397,0.675,0.0,5,-6.11,0.0317,158.01,0.502
3k7CyNPOrF36p4kDfRz5ek,0.326,0.459,0.607,0.0,10,-8.667,0.0317,143.593,0.211
0z8XvX3AW7CPdG4OGpTzjJ,0.546,0.685,0.726,0.0,5,-4.51,0.0387,115.909,0.777
0mgAoGtGXe4MH7twcmA1qb,0.00989,0.397,0.921,0.000306,9,-4.225,0.0546,101.845,0.62
7qwYXemEZ0wqmpTrIfKuYn,0.0174,0.601,0.656,2.17e-06,10,-9.75,0.0317,91.0,0.648
0lFIuJQwPjFH9U7ddeSuPq,0.357,0.563,0.397,2.35e-06,2,-8.171,0.0761,127.911,0.583
2JVJWbYjtZmSa1PPyh3bSw,0.0149,0.499,0.694,0.639,2,-5.347,0.0268,116.23,0.477
0xsfiD6iDdSjYu8FKw5L9y,0.0128,0.512,0.881,0.00605,7,-4.439,0.0424,93.978,0.375
56vasY8Rj0KZOmRBGdxWJG,0.237,0.552,0.755,0.0,6,-5.434,0.039,146.601,0.611
6ONWqRweuahUyc36ou1p21,0.425,0.706,0.394,4.9e-06,2,-10.521,0.0293,128.133,0.368
1hh3iFX5vVsiD9LMwUlQeh,0.208,0.464,0.405,1.1e-05,7,-12.538,0.033,95.852,0.514
6QgEK6fTnReKyNoCp0Toms,0.000561,0.452,0.652,0.0,0,-6.713,0.0283,163.932,0.64
5Vkdh8GfdXmwyJjzPewMWM,0.149,0.646,0.431,0.000428,2,-9.287,0.029,145.855,0.248
4qjmnM1aYvayCTDd0uuRKH,0.413,0.549,0.611,0.00079,11,-6.219,0.0272,136.035,0.369
0HQGh8pOIAk8a63LcpO57O,0.027,0.516,0.676,0.0,8,-3.187,0.0372,112.995,0.355
1XRnYAC5O9SYA0KEpdK2B4,0.847,0.501,0.159,2.89e-05,9,-10.32,0.0286,146.152,0.18
5EdwvDm3PZu5BmYkzcexVw,0.438,0.59,0.574,0.0,7,-6.275,0.0273,138.044,0.483
0mrHJ1zzOvrrbxRhGEevRK,0.117,0.596,0.4,7.28e-05,11,-8.692,0.0287,125.787,0.285
1KeVuYeMUo1lyfPEU1eZUq,0.124,0.53,0.545,0.000231,7,-5.244,0.0262,80.963,0.43
7ucplvXL7R0F8un4lcIBdx,0.46,0.447,0.519,1.02e-05,9,-8.053,0.0271,151.382,0.394
0bImLSX3eKiu5vPtd073h0,0.0013,0.442,0.514,0.000416,2,-7.752,0.0257,153.973,0.732
6IR35H6vIgp1k29jI0ipE1,0.0152,0.221,0.633,0.000502,6,-5.302,0.032,144.413,0.322
1kUV3tBwWb6FIEJZutbPgX,0.318,0.563,0.688,7.79e-06,0,-7.3,0.0285,112.334,0.484
6dFcL5hsy8dy0RCFx7f5FD,0.0614,0.663,0.956,0.0,0,-2.322,0.0395,129.983,0.73
6HLciiLMPssno4lT4gbObT,0.194,0.333,0.524,0.0,10,-6.788,0.0301,73.393,0.438
08KEj1YKpX8oGtwnLzZav1,0.0541,0.596,0.941,1.9e-06,0,-3.629,0.0342,141.959,0.831
4whUdyGZEg3VqeIL2i1Ay8,0.0863,0.666,0.774,0.0026,8,-7.286,0.0308,125.075,0.666
5bg46gDCSMSLQoKoUJx425,0.82,0.657,0.237,0.0,9,-15.385,0.0429,80.97,0.445
6frDW68Xjjg6WRVvo0zZFk,0.0758,0.507,0.564,0.0,7,-6.652,0.0291,82.493,0.328
2HR9wF4WR2sCJP4r6l9WVF,0.336,0.58,0.587,0.0,6,-6.965,0.029,139.929,0.246
07jci01f4MAw8LeTWy1mj3,0.784,0.773,0.305,0.0,0,-9.1,0.0425,116.068,0.526
6tF6HXUNyZTMpCIiEjaxRJ,0.179,0.548,0.28,0.0,0,-10.144,0.0269,98.0,0.256
1iJ5VHTDgkrJObnvOvfBPm,0.291,0.474,0.766,1.38e-05,4,-3.419,0.0291,149.988,0.402
2b8zCSdjTBV4xbA3v0IzQj,0.0419,0.635,0.452,0.000169,9,-11.656,0.0269,121.828,0.733
1dLFC9VDICrF3rLUUYmrHF,0.0188,0.483,0.788,9.39e-06,0,-5.465,0.06,136.02,0.285
4hFSl2YfBUCY7RgZ8OhwCO,0.114,0.47,0.68,2.28e-06,9,-6.911,0.0336,154.76,0.414
4D8uIY6Wzj7dJDaw0dW0UF,0.0811,0.645,0.693,1.22e-05,0,-6.481,0.0344,97.555,0.553
2lFtnEmkIPm2ClN55e2chV,0.27,0.663,0.656,0.000279,1,-6.548,0.0413,120.037,0.56
4maDgWZteM8Qwr3HjJGRo4,0.184,0.541,0.628,0.0,0,-6.238,0.0306,141.927,0.492
7uPReljrrTaqzDCcx4JHmi,0.257,0.494,0.861,0.0,5,-5.236,0.0365,172.052,0.668
1sR3kJi14jA8Gau3a0yXAo,0.255,0.612,0.62,0.0,7,-9.785,0.0645,143.78,0.502
5gfK6bZFaApxdSHsHXrwPD,0.0106,0.501,0.876,0.0,3,-4.792,0.0404,159.025,0.681
2hCTdcslMHr5MCVRNLHGBK,0.0992,0.398,0.837,0.0,10,-5.746,0.0856,182.895,0.722
3ODMrhMTKg9Qin9HDKyEIF,0.133,0.614,0.724,0.0,4,-4.691,0.0278,94.03,0.745
69ku805AjIcFQh0IfkGohf,0.471,0.619,0.672,3.15e-06,7,-7.786,0.0356,133.402,0.694
7puxIVNdj5nsBJk43zM3bH,0.235,0.63,0.473,0.0,10,-10.526,0.0269,138.218,0.357
3rvVhgG1inZCtQ1Qf0V5SA,0.35,0.764,0.646,0.0,9,-9.349,0.0305,116.115,0.886
5BeY2wY4rGFD1Q3aXO83Bv,0.12,0.444,0.484,0.0,9,-8.311,0.0289,147.715,0.263
2G5bas1NMxlSYOPAJxBKfo,0.00986,0.56,0.827,1.13e-05,2,-5.393,0.0266,89.93,0.639
5Kbe0XPwG5JLQxjPEqAM20,0.0664,0.555,0.868,0.000117,5,-3.798,0.0403,136.12,0.479
5Pgwi0iizu96RHxJ4xL3SH,0.314,0.572,0.449,0.0,1,-6.566,0.0264,122.632,0.207
6TefPQD0oc88BNALpu4U87,0.212,0.486,0.656,0.0,9,-3.36,0.0275,167.804,0.395
0Xg68XXMRWzKQvD5S6BFvI,0.0248,0.737,0.609,4.26e-06,11,-11.121,0.0366,99.983,0.87
599y8O5L7DicaGwm1KUdrX,0.13,0.472,0.588,0.0,0,-8.374,0.0254,75.999,0.314
1fmi1hOBtH8xfUiWz4LVtE,0.479,0.6,0.56,0.0,8,-6.311,0.0325,139.469,0.417
4RtDZMumlKxsN7IL3AJPUx,0.199,0.657,0.513,0.0,10,-8.514,0.024,101.815,0.56
4pFNWAU8e8F32NQkMyLAZi,0.45,0.631,0.426,0.0,9,-12.819,0.0268,88.261,0.596
0pdfN7nOHMYmKykzu1cyfm,0.207,0.592,0.725,0.0,8,-8.698,0.0412,78.235,0.784
0qrst0xZAZ0NtMtuUcEq0f,0.185,0.694,0.654,0.0,11,-9.148,0.0322,135.787,0.689
3xx0jE52PbtvwXgNaBUdch,0.29,0.647,0.482,0.0,5,-8.591,0.0262,142.648,0.437
7LvK43IERbcLsuabmyKQgi,0.317,0.402,0.817,0.0,1,-3.756,0.0406,177.342,0.376
2HmMklpgK8vGCpJmPpz1yG,0.0986,0.723,0.674,1.83e-05,7,-7.427,0.0297,124.9,0.61
2A7j0RLnzvvlUFrevBiOQf,0.539,0.637,0.472,0.0,5,-7.295,0.0271,129.236,0.349
0TxXEbxn52XsuAhxb6VFZw,0.137,0.48,0.832,0.0,11,-5.663,0.0426,186.875,0.648
1NBJoYCz83qtBFGGPgfTkQ,0.0897,0.659,0.664,0.0,6,-7.741,0.0282,151.996,0.621
477pWnF7WFWb9Qs6g8rs4J,0.143,0.479,0.87,0.0,7,-5.739,0.0442,170.047,0.537
2NEBP8SXEqwZt2PRdPXXuy,0.0721,0.764,0.587,6.45e-06,5,-7.002,0.0298,89.98,0.494
6naYpFIKihKbGg6lGxpveI,0.0352,0.488,0.833,0.0172,11,-6.571,0.0437,174.006,0.751
4AQWKGBWTR7fVuUKxi5sKE,0.343,0.445,0.744,6.73e-05,2,-7.978,0.0424,185.199,0.48
7acgW25ap5tdsqvmtx2Zyt,0.601,0.594,0.808,0.0,1,-5.749,0.0615,144.028,0.73
1Hop5gEYsk83D3E5v62cLt,0.18,0.752,0.811,0.0,2,-4.745,0.0365,120.612,0.805
7jWbXvrgdbkajU8L28ahn5,0.48,0.67,0.351,0.0176,2,-16.842,0.0463,101.384,0.45
2Gy3XMLbBxACZ4tXdFRGr7,0.413,0.721,0.819,0.0,9,-5.715,0.0269,96.02,0.867
3EUl8M6SzxZl03NPkB8mUd,0.554,0.702,0.632,0.0,9,-6.508,0.0247,102.404,0.457
2uKpzT2E2gid82Tka9xK4n,0.0498,0.604,0.879,0.0,4,-3.389,0.0323,137.993,0.765
79LAFAkR1ATb4iIQvZuCL0,0.174,0.582,0.728,0.0,8,-6.151,0.0292,150.013,0.537
0YQcktqICwSWzlS4P4jzOz,0.021,0.615,0.824,0.0,10,-4.903,0.107,149.986,0.637
53yTYusPQJ1AApL1hi0Dnc,0.185,0.472,0.884,0.0,9,-2.306,0.0584,159.96,0.718
69DR48pXzSabFUfQfDDJDb,0.0369,0.545,0.818,0.0,9,-6.38,0.0541,109.019,0.679
3grPZ1iQg2tEdh0ZCh3HTt,0.0744,0.494,0.936,0.0,1,-2.989,0.0418,141.939,0.582
4FkgULes13bk2eHrsJg4q9,0.0539,0.562,0.878,0.0,8,-4.806,0.0387,103.029,0.558
2qfGMqnRjiE4opZ4cBT65F,0.0327,0.516,0.86,0.000131,7,-5.856,0.0319,141.702,0.43
4U9mtRXs7VaG7kgU4Hpw6h,0.0648,0.585,0.687,0.0,0,-4.473,0.0277,153.06,0.53
56eGOeSsqdg3FLxdo83TwV,0.749,0.655,0.56,0.0,9,-6.857,0.0486,140.975,0.599
0fbR95FEaJUxiQYaqZZukv,0.114,0.607,0.739,0.000234,0,-5.503,0.0274,84.467,0.875
0UHEuvfhRYAKaVFdFJvVeg,0.657,0.659,0.541,0.00015,5,-14.82,0.0343,124.803,0.905
5L2CxAslr1rA6mQqe4ydjn,0.643,0.519,0.883,0.0,2,-3.692,0.0823,142.612,0.958
53YG6yCSGNxRA1KVK5urOq,0.0818,0.48,0.589,0.0,10,-5.858,0.0296,137.32,0.254
31qE8JaRGoHtzo4YOuZi5i,0.192,0.685,0.709,0.0,9,-5.144,0.0364,106.338,0.538
5NwmUU5Smjl1vkZKhC9DRI,0.0298,0.603,0.868,0.0,9,-4.383,0.0803,123.906,0.673
6RE56j6mvtaxSwZjkpV1bJ,0.187,0.606,0.694,0.0,7,-5.357,0.0275,105.007,0.54
0yEE4RNHNdM3v4JwqqBMTw,0.256,0.576,0.75,0.0,2,-5.236,0.036,156.409,0.805
4oWWdhk7N9M9UyVP1lKCg3,0.561,0.59,0.564,3.5e-06,10,-4.069,0.0277,134.893,0.304
1Jt7MTekLEgU6NKj0e1kAB,0.29,0.623,0.741,0.0,8,-3.694,0.0315,135.839,0.515
2tgQaL85WoRfgEa4hFQgrE,0.75,0.536,0.574,0.00277,7,-6.705,0.0254,87.194,0.877
4a2uqVlpRChHj32EjJLu7G,0.761,0.488,0.281,0.0,10,-11.043,0.0555,150.028,0.402
485JwqpIFL5Uy0BcCtXDJX,0.116,0.621,0.563,1.85e-05,10,-8.088,0.0257,113.006,0.436
0kkq3O3TaMD0Q8h1bXUDDJ,0.135,0.537,0.725,0.0,9,-5.785,0.047,159.816,0.462
7jZKGLQlfMgdtPLfpR21Ff,0.345,0.64,0.616,4.13e-06,2,-9.013,0.0457,81.926,0.395
2qvv1kepGfrXhhczGLMipo,0.06,0.277,0.524,0.000418,4,-7.943,0.0367,140.938,0.351
021asQ4PYYW1LJgPvct24i,0.695,0.554,0.499,7.86e-05,5,-6.779,0.0474,115.417,0.647
3t5OV1asJHmOlf23T08CLv,0.881,0.539,0.16,0.000268,3,-13.285,0.0329,81.446,0.322
1XcxubL4Y4U4gxLeIbb8VM,0.241,0.333,0.457,0.0399,9,-7.295,0.0307,172.143,0.279
6tInq1Sn2eehdsQGA9Aafh,0.00148,0.281,0.929,0.00708,9,-7.639,0.11,178.029,0.636
2tSmlP0tEBF0NzC6bkOpyg,0.38,0.411,0.591,0.0301,4,-9.684,0.0275,100.423,0.237
0L1swSjvE9J7zCJ1jyUH2s,0.441,0.508,0.826,0.0,7,-7.066,0.0316,100.092,0.641
1qHRFZE8qykNXYZadzmi1m,0.472,0.669,0.651,0.000109,5,-5.79,0.0275,148.091,0.605
5opxZwZYGrLuWTOLW8HvMK,0.301,0.489,0.773,0.108,7,-6.356,0.0308,141.419,0.908
48nZLOpJOINkICPWpUuhaN,0.85,0.672,0.437,0.261,5,-9.656,0.0368,101.588,0.636
6xxFbaHb247Rs24Js0S87p,0.934,0.597,0.172,7.45e-06,7,-13.641,0.0333,133.23,0.4
40Xg69oisdpuP4C7xl3RkK,0.144,0.579,0.515,0.0123,11,-7.342,0.03,88.434,0.654
2gE58DQyqgsvsK87SWUN62,0.922,0.603,0.328,0.00518,4,-8.675,0.0267,113.527,0.37
72Fnsr9pkCyXCmY3BS7sbx,0.0504,0.698,0.586,0.0,5,-5.066,0.0278,115.081,0.623
36e7JUxXMV4mO4ZJWjBuSa,0.332,0.488,0.282,6.05e-05,9,-15.105,0.0333,81.775,0.522
5gCBDJVkU7XHkh4b9i43hn,0.56,0.534,0.336,0.0,8,-10.038,0.0286,149.671,0.354
5ntYN4BQDroMzxfsjadAox,0.0773,0.549,0.427,0.0,0,-6.658,0.0323,114.028,0.323
4rJesaufMl2xD0f2G8Xgnd,0.243,0.438,0.477,7.8e-06,0,-7.649,0.031,137.645,0.176
7hlA8gMMz6jSp91Twsnuv3,0.79,0.625,0.319,0.104,6,-12.119,0.0805,127.799,0.438
6aLl1AjRbo4ddJZh7Hzazx,0.0029,0.387,0.499,0.00373,7,-10.207,0.0259,111.032,0.333
7CNd7rjfVt74TFlcOcnZgN,0.391,0.544,0.404,3.98e-06,3,-8.751,0.0354,129.518,0.251
2HOPkIqhzukXGxzr2s1Xg5,0.0513,0.558,0.662,0.0,7,-6.129,0.0261,97.962,0.434
0V25R2BtymvTb5oJCleXqs,0.0227,0.452,0.588,0.00835,1,-6.995,0.0302,148.746,0.545
0v1U24PRkaqgPRq96mDE8k,0.000621,0.541,0.752,0.00131,10,-6.133,0.0506,119.93,0.603
5wQ22DdiU6MEDEfron2yMC,0.932,0.497,0.182,1.57e-05,11,-14.019,0.0377,135.775,0.378
7qOBT0fyIMboUyYI93IbD3,0.877,0.58,0.212,2.26e-05,7,-13.108,0.0345,136.318,0.533
5vnxFrKjeFmx5Pmw42g4dz,0.0645,0.597,0.423,1.65e-05,10,-6.815,0.0285,115.04,0.288
1MmfngQYkwmkGA6WmbVcsD,0.308,0.531,0.53,7.87e-06,1,-7.007,0.0305,122.779,0.54
1oARvxg8zok0ouEtYb2RuV,0.203,0.589,0.54,0.0,10,-5.056,0.0227,83.981,0.36
75qTWvk6QCGRr1V31Q41qz,0.0244,0.532,0.726,3.98e-05,4,-5.264,0.0267,130.088,0.32
1zLWKvegCtyjWaVWQFFX5W,0.94,0.486,0.112,9.36e-05,7,-14.27,0.033,140.125,0.545
3R6yNicsZrWF8ybl02imcB,0.748,0.374,0.585,0.0,8,-9.436,0.054,176.859,0.654
6VChAU4QENeLwf3OaHBJxC,0.0915,0.546,0.786,8.67e-05,3,-5.06,0.0401,126.003,0.679
19SJLJ1Gy0xSVg44GQakNf,0.658,0.641,0.224,4.55e-06,7,-13.081,0.0387,132.915,0.177
4m8QO7mDC4kqWTKSLqsZS8,0.252,0.334,0.692,0.00122,4,-5.567,0.0352,174.336,0.824
4RYTi6AJnzLu6qYtkjZGvZ,0.411,0.656,0.482,1.44e-06,0,-8.453,0.0303,97.991,0.188
5FYdyPcP06Xi0KBjF7re5o,0.257,0.596,0.58,0.000102,2,-6.318,0.0229,93.979,0.409
2Vi41THQUPdP3KTvlD3E5m,0.0588,0.526,0.649,4.83e-05,7,-6.004,0.0252,82.004,0.343
4ezCwgeG8vFDxvNtiUGMmm,0.0444,0.524,0.802,7.72e-06,7,-4.205,0.0351,140.064,0.601
1jICs7TEAcJ8Wv9Yev9hq7,0.052,0.479,0.694,4.24e-06,7,-4.626,0.0251,85.358,0.654
7DXNTiUCWJvomSGEGMr3H8,0.248,0.607,0.614,0.0,7,-7.326,0.0264,130.092,0.623
5un9niuesU7Nfls37QCyO4,0.00467,0.56,0.757,0.000116,7,-6.664,0.0246,140.021,0.449
1TSXaIf62MeAtdExEPxDqz,0.467,0.641,0.645,0.0,7,-7.208,0.0266,103.023,0.24
5oYKBEYalt1kUMvogqo4qc,0.0818,0.605,0.615,2.22e-06,0,-6.941,0.0276,127.935,0.298
5uzHmGAtObiWJXqzc0TffS,0.223,0.593,0.576,1.83e-06,7,-5.52,0.0264,138.084,0.275
60ZfWcLKGGNVepG0BzpEcB,0.00799,0.431,0.796,2.37e-05,7,-7.676,0.0356,112.573,0.726
63N3mSA7zVaAmZU4Xi6ifZ,0.31,0.455,0.628,1.87e-06,7,-6.246,0.0272,160.001,0.402
0CsT3gRGhXrMRUBxwgMFNk,0.158,0.628,0.57,0.0,7,-5.99,0.0269,142.113,0.649
2YUm7yXaklDbTvbwGwf9c4,0.0154,0.553,0.767,0.0,11,-5.151,0.0386,117.054,0.522
7G59EUBvMPfIy1FTuobrqj,0.138,0.548,0.539,1.83e-05,4,-6.67,0.0247,74.956,0.435
3s5NrHgyTkuinl0TgHCHeK,0.39,0.362,0.421,0.0,7,-8.824,0.0437,64.763,0.356
1mtoljguK26CaheZelUTQj,0.196,0.435,0.631,0.000267,6,-6.396,0.0293,76.503,0.152
1t2QR9P7WUvXi4wDDqH3r1,0.000856,0.37,0.839,0.419,4,-5.898,0.0319,90.004,0.664
3ZGGdL93xr48jJsT31DLEJ,0.00169,0.379,0.859,0.000337,5,-5.463,0.0384,106.955,0.527
7KJ2nuhkrBXudfs0fmyw04,0.335,0.515,0.274,0.00291,0,-13.731,0.0282,142.776,0.187
67ZuMlC2hS1G0kBuxjUzcC,0.921,0.599,0.261,0.33,5,-13.631,0.0506,103.007,0.694
70dDMlKkOXyK6BXzt7UHj4,0.237,0.715,0.495,2.14e-06,0,-6.886,0.0285,119.952,0.557
3aE2nVqi74IFBRdxusjb2p,0.518,0.612,0.352,0.0,7,-8.298,0.029,119.864,0.263
38iGqJQPZcTYNx6bdR5YWC,0.00429,0.209,0.593,0.0,7,-4.292,0.0324,82.246,0.34
1dUTVfSJIbZoAvuxrgqvjz,0.715,0.525,0.438,1.95e-05,9,-7.144,0.0535,79.778,0.602
4FIIaVhMlCDlIRPUWtd7Ax,0.0597,0.451,0.672,0.000647,4,-6.006,0.0357,75.76,0.352
5XqHOqbjKb7YsQV6f3eGeD,0.0403,0.594,0.621,0.0,6,-6.23,0.0274,77.005,0.679
31dEh1OeZGv61RZzDIixue,0.708,0.369,0.365,0.0343,4,-9.869,0.0451,181.019,0.222
3KZw9g7PNBBx66sHNqme6Z,0.21,0.563,0.56,4.21e-05,10,-8.444,0.0285,161.805,0.468
17JauV7NyUrllejgZRYrlt,0.0955,0.428,0.452,0.0137,7,-8.825,0.0284,117.586,0.304
45oPk6TCkBJoP1NF8MgP8i,0.817,0.569,0.255,1.5e-06,1,-12.803,0.0538,134.495,0.334
0fCwTrRNfoNk962ati8n2K,0.408,0.585,0.55,3.97e-05,11,-7.342,0.0255,78.176,0.839
6NEnPyVS7opzxuT4f54V1y,0.15,0.476,0.415,3.21e-05,9,-11.478,0.0289,143.819,0.321
13qK2Af7xUBwIVZF57MYM5,0.808,0.45,0.788,2.23e-05,11,-5.234,0.0319,176.113,0.76
0ipcmHor30Y8p6hCd8QUVq,0.0164,0.651,0.732,1.58e-06,2,-8.037,0.0381,85.023,0.638
0jMikeoKkkSOby4ofddqYs,0.108,0.521,0.77,1.58e-05,5,-4.266,0.0374,143.948,0.468
4sDSkmacergclAYN5zCnMj,0.0665,0.485,0.834,0.0,9,-5.413,0.0715,90.933,0.659
5S5rw0WLVCAux5B5bWCehK,0.257,0.611,0.8,0.0,0,-5.61,0.0377,89.974,0.527
5kNe7PE09d6Kvw5pAsx23n,0.381,0.66,0.383,0.0,2,-9.377,0.0304,83.096,0.381
19DnL1HnJiijuEfaiS0Eus,0.141,0.624,0.915,0.0,5,-2.627,0.0364,108.046,0.815
5CXnIPD6rTjszYYQm6fY2P,0.0661,0.554,0.875,1.59e-05,2,-4.185,0.0487,121.976,0.543
68A4qiCqD9y39N3WNEsJVD,0.0458,0.677,0.847,0.0,7,-3.608,0.0396,104.944,0.806
3M31S6f0z8S3nkFh3eS06W,0.0325,0.639,0.846,0.0,9,-6.184,0.0439,115.965,0.475
4pXQMKhsrOabXRdc0ZjoUE,0.438,0.783,0.517,3.1e-06,7,-7.316,0.0297,101.981,0.495
1LDeuD3jbSpHucsd0nOt6t,0.486,0.366,0.325,0.0,7,-7.781,0.0299,100.297,0.135
1MTEImRXVeL8VTDSDbgW6V,0.0269,0.479,0.642,0.0,11,-5.727,0.0302,157.981,0.372
4U5DDEuYdoMm4Xv9yklrWu,0.12,0.568,0.796,0.0,11,-5.308,0.0313,133.975,0.573
5BIwPoVMFnFIr8RzJunRvf,0.0717,0.622,0.827,0.0,7,-5.736,0.0478,100.002,0.299
1R9FxlRkvKtt36dtTHs93X,0.0919,0.637,0.669,0.0,7,-4.608,0.0237,108.078,0.638
7L8zhGCm45v984vCmYBS1x,0.1,0.692,0.809,9.77e-05,2,-5.935,0.0255,104.023,0.927
0JCjhCdqvVQ8am5x689TL0,0.0707,0.581,0.783,0.00014,2,-6.667,0.0405,125.948,0.604
6WCqjXvMxAN2yP4dzeoyhF,0.0569,0.488,0.713,0.0,0,-6.148,0.0472,167.973,0.483
2IDZZPDo5t7E5PE8Gv2I28,0.0354,0.666,0.721,0.0,10,-6.347,0.0318,115.039,0.342
6rqxivjFHp8K0yMiefG56g,0.0414,0.555,0.89,0.131,6,-5.533,0.0309,96.987,0.513
6qqZ3ZyjCrXNdrRB17qX5k,0.097,0.447,0.969,0.000175,1,-5.748,0.102,174.799,0.746
6hIS1u7nuJmFE12rXAPMxm,0.0471,0.533,0.722,8.99e-06,0,-6.817,0.0341,107.001,0.396
31lhygAGEsvwcUvhakP6yY,0.819,0.64,0.196,3.63e-05,4,-11.478,0.0267,143.919,0.301
64BRpXYAYAw9UFtfSfoXKf,0.0236,0.543,0.589,2.99e-05,4,-9.496,0.0421,129.813,0.255
6qoH2pKeEibNUG1pnJIjmZ,0.00873,0.569,0.946,0.0,5,-0.698,0.0808,103.991,0.778
3mtGoEJPXSFO2Lz5pw45ya,0.0137,0.609,0.819,3.78e-06,0,-4.465,0.0363,94.001,0.408
