,acousticness,danceability,energy,instrumentalness,key,loudness,speechiness,tempo,valence
5ezLt6q3hTZGaA0hb5k3Be,0.0615,0.571,0.903,1.23e-06,7,-2.184,0.214,127.951,0.477
3rwdcyPQ37SSsf1loOpux9,0.0236,0.542,0.894,0.0,1,-2.879,0.0676,127.947,0.296
6YE9voYuR7ySedmBddvip0,0.0211,0.659,0.713,0.000168,9,-6.875,0.0837,99.924,0.222
0NQ3GB9qdXf9LDxDkd53Z9,0.21,0.662,0.642,0.0,9,-7.615,0.0549,116.106,0.638
21Ll3JRXEIz4IwI2Vb6JcN,0.297,0.69,0.666,0.0336,10,-8.392,0.0351,125.946,0.121
7qVbgfYUPrcPcJtqZoRis3,0.315,0.693,0.654,0.00862,4,-8.531,0.042,120.016,0.153
6PjitpdnGluMNLv0VeCVe5,0.111,0.663,0.777,0.0149,5,-5.464,0.0301,123.035,0.238
13BXON75zDhziRndSl3CV0,0.0237,0.53,0.883,0.0,10,-3.767,0.181,121.314,0.346
0f6t3131LT1No7MnJGiPVw,0.0802,0.434,0.538,0.000301,3,-9.493,0.0371,127.896,0.189
6TjP1C3sGQH1jBfzUXfcMg,0.0368,0.663,0.878,3.39e-06,1,-3.195,0.0646,158.035,0.704
2c4JHturkpzDdiW18eozpQ,0.0172,0.829,0.693,1.92e-05,2,-4.353,0.0696,120.035,0.593
3NBDgwEAGMj0aKRsU8zoO9,0.149,0.574,0.809,6.99e-06,0,-5.787,0.0565,122.005,0.471
6n9zQyEg7FycXTR9ZYJXO5,0.216,0.521,0.795,7.39e-05,6,-5.964,0.0969,121.034,0.717
7GGguiA9LkgFT3BZbzHjwQ,0.113,0.78,0.417,0.00227,2,-11.365,0.0363,120.042,0.283
3kb38wezoUA8ki5jPYy3t5,0.00345,0.597,0.786,0.0,5,-4.248,0.0419,99.888,0.666
4prEPl61C8qZpeo3IkYSMl,0.0892,0.568,0.719,1.84e-06,8,-5.406,0.0354,106.036,0.539
634aEdBww0dW1nLPPImyPM,0.000538,0.663,0.772,0.0,2,-4.566,0.0454,127.987,0.451
0wT3b1HavtsCfv4xQetOaK,0.611,0.536,0.864,3.5e-05,0,-4.211,0.26,125.822,0.189
4r8hRPbidDIoDPphxi78aY,0.00364,0.653,0.756,0.00651,0,-7.794,0.0366,120.82,0.42
2fJrG40FT8nxxVqxjejGWY,0.00924,0.489,0.809,0.0,2,-2.703,0.0394,125.976,0.457
4HmRAstoCvtdLlRIKA660w,0.0829,0.681,0.473,0.000797,3,-8.751,0.0576,132.976,0.388
5caSOZxFLt2QO9cNMcoCa0,0.243,0.681,0.858,4.83e-05,7,-5.985,0.0394,125.985,0.769
7iLJ6qZNOtMQLVmOjG9zzR,0.0916,0.565,0.863,0.0,7,-4.51,0.044,125.917,0.611
2dUz8oX2MIWqWGc0KgbpDB,0.164,0.697,0.594,4.61e-05,6,-7.334,0.0371,128.04,0.357
1i1fxkWeaMmKEB4T7zqbzK,0.157,0.532,0.869,0.00508,11,-5.094,0.172,159.803,0.422
4091Ktvtn9Wu3tp0z4auOM,0.00852,0.663,0.812,0.000669,1,-8.031,0.035,128.076,0.0739
56T1QA7202iW7fZes2PTUe,0.0451,0.637,0.664,8.57e-06,3,-7.335,0.0388,128.009,0.361
07PPZmJMH1bKf6iSfC50aC,0.0125,0.626,0.706,0.0,1,-5.413,0.0634,98.852,0.257
4p500399T5Hb9y24HpnjPR,0.143,0.646,0.572,0.000171,11,-6.249,0.0281,127.98,0.27
4P1MjFZIciFRAoq99hMy1X,0.000686,0.604,0.968,0.00804,9,-3.716,0.0503,123.004,0.233
7FbiZjZnuPnxuM9b5W5lmg,0.00544,0.533,0.785,0.0706,7,-5.11,0.0889,128.046,0.225
16Cs9KsHzgunxaEfGrXysG,0.035,0.723,0.87,0.0,8,-3.013,0.0435,129.952,0.678
71XkSLAX6MlQUhXNOiqbLX,0.391,0.663,0.71,0.0,11,-7.904,0.114,126.994,0.686
12S9qoznDH1GkSGzJePUwa,0.281,0.623,0.89,0.0,7,-3.832,0.0377,127.978,0.665
0OFmQibAX7T4XrrMcnuwTL,0.0655,0.666,0.932,7.12e-05,9,-1.926,0.0412,105.921,0.645
07dygHVSth6mXJV4A0BHyk,0.0541,0.568,0.773,0.0,5,-5.084,0.224,100.148,0.347
0yuBwKZJLISISw2jxv0KMu,0.0776,0.652,0.819,0.0,2,-3.681,0.0338,115.916,0.515
0gb1J5UrTpzaU1s3nupgCd,0.0282,0.671,0.916,0.00762,6,-4.014,0.0397,126.01,0.803
68fnM4NfYWDxTKghRO0hhP,0.541,0.449,0.639,0.0,8,-5.18,0.301,172.766,0.285
6cREm4bV7V79Yxdilx9HDo,0.00758,0.786,0.687,0.0,0,-5.914,0.141,105.021,0.345
28cKwj13J7ZVbszs9xvJzX,0.0975,0.601,0.818,0.00163,3,-6.13,0.0314,128.002,0.295
6dLLEE96JRnX1ngkL77yiA,0.00283,0.704,0.784,0.0,7,-4.463,0.142,100.083,0.656
6MBijVPBEAN0SMaHXEIHsa,0.175,0.506,0.662,0.00207,0,-5.701,0.073,128.01,0.291
5m1NC5p6ZsxgpQU7M1pHmT,0.0617,0.55,0.704,0.0,8,-6.426,0.0592,128.049,0.226
33yLCruAw7iK1HeiBqerPg,0.0749,0.553,0.652,0.0112,4,-6.242,0.0403,103.973,0.365
3HgqRRLi2tvSUFKa4AU2UH,0.00983,0.6,0.734,0.000611,9,-7.231,0.0311,124.974,0.355
67q9MXtfg7Qhdr2SsbbjoZ,0.134,0.633,0.501,0.0,10,-9.245,0.0686,90.078,0.354
2bNrvWD9d5Zn9tS8XvcaMk,0.332,0.509,0.79,6.67e-05,6,-3.782,0.0374,127.946,0.638
4cPhO1TQMX9hNRiyaZT3Lk,0.000767,0.486,0.906,0.000544,4,-4.634,0.055,130.095,0.118
3jpViAo0HZOdT7Flyfne6j,0.16,0.7,0.571,8.77e-05,6,-6.575,0.0408,128.046,0.381
02E0dSRldGrrrJyTY7O4uA,0.476,0.435,0.726,0.0,10,-6.153,0.137,123.938,0.609
0BiGd2FNDQ0eh79ZHfp6tS,0.148,0.728,0.794,0.0,1,-3.992,0.0635,112.071,0.523
2sRrDdpI3A43nRhstSFvrx,0.00923,0.592,0.865,0.0,11,-5.426,0.0494,127.877,0.511
4iZ3YEN89TU8Uwan4NwkB8,0.0119,0.582,0.914,0.000408,11,-4.097,0.0573,118.076,0.268
2fGuSuYP5K15BCXtrcJJ3A,0.0473,0.785,0.644,0.000435,1,-5.203,0.127,125.016,0.489
3LWKPb4DDBF9U9zi3Et8t9,0.155,0.801,0.556,0.639,1,-12.649,0.0792,123.996,0.281
4b7FMWTw3y69EahB3h0Cd4,0.00446,0.506,0.691,0.0,0,-5.878,0.194,102.912,0.22
0N48TkVa2cFUDhebZJ75zc,0.00949,0.825,0.752,0.35,7,-5.859,0.173,128.032,0.436
1IcRuQpGQkvGC637ruVPVB,0.0134,0.568,0.955,0.0,2,-2.744,0.0661,126.027,0.347
5qM2ALQ7eWz7EbYRn2DIkc,0.0215,0.565,0.748,0.0,0,-5.111,0.0522,128.005,0.433
7Ha01hP3FQk1CdICT3W1m3,0.00542,0.626,0.923,0.00492,11,-5.37,0.0486,127.965,0.493
1CUVN2kn7mW5FjkqXTR2W1,0.372,0.742,0.819,0.0,1,-5.307,0.0487,117.986,0.709
2w8jPOfyLOqoQMhwXwHGTc,0.0456,0.556,0.844,0.0,1,-3.815,0.0539,99.889,0.412
2qJLp4SATqV1OP5IDN7SMl,0.233,0.529,0.739,0.000815,7,-2.62,0.0301,141.889,0.183
2JShiFEVsxsXGwWlZhVY5x,0.00363,0.481,0.85,3.96e-05,7,-3.207,0.0415,127.984,0.29
78W8wiUIlQ2SnWY9TVowKZ,0.0306,0.497,0.865,0.0679,0,-3.19,0.0644,125.96,0.595
1lgeV0q92buVO1lp7lViRM,0.0135,0.551,0.807,0.0,11,-3.556,0.102,127.92,0.21
0azC730Exh71aQlOt9Zj3y,0.199,0.63,0.928,0.124,9,-2.787,0.0331,123.963,0.465
3afsgHDntgKNOKkrYDmDKb,0.0748,0.811,0.618,0.00099,11,-5.017,0.0499,130.003,0.806
57KxlTYaFVWHjBTsJePwie,0.334,0.556,0.712,0.0,1,-5.655,0.0392,126.053,0.305
64qGiwJq4tO4wrxiY9CWjE,0.0344,0.651,0.815,7.51e-05,0,-5.87,0.0698,109.044,0.42
0iEgsF8X8jSzlmzwhQBoWM,0.0185,0.57,0.779,2.49e-05,2,-6.174,0.0468,128.022,0.443
3FZEv9JddkjHNFiMVxJYpS,0.486,0.621,0.551,0.0,7,-7.89,0.0474,105.052,0.222
4pdPtRcBmOSQDlJ3Fk945m,0.0784,0.476,0.718,1.02e-05,8,-5.309,0.0576,199.864,0.142
6DNtNfH8hXkqOX1sjqmI7p,0.0736,0.608,0.798,0.0,6,-5.092,0.0432,92.943,0.501
6RPZhd9irco3mi3VIOqqct,0.0758,0.602,0.862,0.0,1,-2.534,0.261,128.074,0.394
6RmWY5lF9yrLdwv3ARFFsR,0.0296,0.78,0.718,0.0137,6,-7.526,0.037,114.999,0.511
7BKLCZ1jbUBVqRi2FVlTVw,0.414,0.748,0.524,0.0,8,-5.599,0.0338,95.01,0.661
2rizacJSyD9S1IQUxUxnsK,0.097,0.662,0.586,0.00272,0,-8.821,0.0307,90.0,0.296
46HWwWIq2piTvm6nYmSDSY,0.156,0.62,0.878,9.17e-06,5,-4.538,0.0436,125.026,0.665
6C6MLXm77V9VH0v27oJRak,0.0271,0.702,0.914,5.97e-05,6,-3.197,0.0507,121.994,0.623
07Q2VeTGcosdD79gXMPcgZ,0.00625,0.472,0.876,2.85e-06,5,-3.238,0.0348,128.12,0.253
5iAfLe0T0yRIYbL2v58Mzv,0.0567,0.533,0.9,0.0,10,-3.891,0.131,120.938,0.505
5P0sM8KoLeqakerujq8ary,0.00277,0.667,0.88,0.000135,5,-3.325,0.217,110.047,0.32
1suowyOzWq4Q3FG6cCVMKO,0.0535,0.695,0.753,1.07e-05,6,-4.736,0.0472,113.087,0.288
3ySxdUeXpwukRZmapOnLGS,0.0949,0.821,0.678,0.000497,11,-7.533,0.0469,121.981,0.594
3JUxU3KohteqkLk9BOpQ1c,0.125,0.575,0.978,0.000347,7,-1.81,0.0613,128.013,0.212
2uZElNH5HVuRQbWQCkLi8G,0.12,0.514,0.884,0.0,6,-1.873,0.05,127.916,0.469
5A4e3eCE4N7tZFRdmJz0rF,0.00377,0.634,0.873,2.04e-05,7,-2.939,0.238,125.984,0.362
21YjXHKo8hc5fOK7sYtixB,0.000521,0.601,0.95,0.000211,3,-3.385,0.0469,128.014,0.291
1HRSzXFmMNECOI0W93sDFb,0.0262,0.393,0.641,0.0,8,-8.785,0.0436,159.776,0.597
5wRrFp0QbRIMfWrdUdanE7,0.00821,0.55,0.83,0.0,11,-4.431,0.0546,133.945,0.502
1C6SvwvQgVi0SN7HBg1cMS,0.0323,0.584,0.909,0.0418,7,-3.978,0.044,119.031,0.334
70CtpUY5b3kJHXxKtMO9Hk,0.0225,0.61,0.726,0.0,8,-6.833,0.0483,104.087,0.644
4nP6jRqPZjFGDfBZpwxwh2,0.172,0.513,0.689,0.0,8,-3.548,0.0359,128.097,0.41
7deidgGN4CK6V8GXDryvyE,0.24,0.424,0.712,0.0,5,-4.758,0.0683,125.972,0.135
4zprsi1EoTNja7OKnRMhwl,0.135,0.606,0.803,0.0131,3,-5.792,0.0382,128.049,0.363
4vnEHZHGWpfpefAz57OgO6,0.00151,0.64,0.769,4.19e-06,6,-5.327,0.0457,128.044,0.248
4lu0kekL6bD8steEKGCwYQ,0.0101,0.507,0.801,0.0,6,-2.872,0.0523,128.098,0.422
1klMdOiawDp93BwvSaYghi,0.00429,0.779,0.707,0.00273,5,-7.755,0.052,128.01,0.341
2I3ownkhi71tlUSzUENChu,0.0975,0.527,0.8,5.2e-06,2,-3.805,0.0506,128.088,0.279
2ULg8Cw0Ckn5JDGUkCNXko,0.416,0.443,0.726,0.0,7,-3.745,0.167,119.824,0.37
2s76aKBWKShlwPC4xTtEEE,0.11,0.706,0.674,0.000626,9,-6.977,0.0337,113.956,0.545
7CAvD0ARkA5unKeeBXfPVo,0.0552,0.434,0.809,0.000118,11,-5.487,0.209,191.867,0.16
3ebXMykcMXOcLeJ9xZ17XH,0.0895,0.584,0.54,0.0,1,-7.786,0.0576,137.972,0.195
4GJAd1nBylAEbw1dZDVzEQ,0.0375,0.651,0.766,0.000879,5,-5.526,0.0301,97.926,0.199
1T6yWVW5ftl0NQqJHgFQSP,0.321,0.626,0.781,0.00468,5,-5.769,0.0375,123.956,0.231
0Ix1DES89uCqoa59sTCAYX,4.05e-05,0.572,0.959,0.853,10,-3.673,0.0561,133.975,0.394
3d451gygIeM37BGtjdAhmX,0.0211,0.551,0.849,0.00048,1,-2.495,0.0419,128.077,0.221
1dNIEtp7AY3oDAKCGg2XkH,0.0306,0.607,0.649,2.46e-05,11,-6.695,0.0362,102.996,0.505
15vzANxN8G9wWfwAJLLMCg,0.0243,0.646,0.644,0.0,2,-6.763,0.031,99.999,0.251
01iyINEYgPQ7ThMZuHUsqS,0.0257,0.619,0.938,1.39e-05,5,-5.245,0.35,94.38,0.601
4zNpS9uEmf62u3yCw1jM9s,0.00821,0.478,0.987,0.0432,4,-4.466,0.0746,128.014,0.0794
4KStl2JWlATZdJo8tq0jha,0.0277,0.508,0.875,0.000782,10,-4.466,0.0379,126.017,0.179
3c80oFoek5oEtz4DrDQNKQ,0.00108,0.477,0.859,0.0667,0,-4.074,0.0325,162.004,0.233
4sJqSKPc5fZ5OZ8JiVI44N,0.234,0.604,0.661,0.0,0,-5.914,0.0375,107.016,0.506
5BpYTQDrNSDdzWHk8LdDV2,0.063,0.648,0.752,0.0,2,-5.482,0.147,94.734,0.322
3AzvNvE3xpgelqmE5MRnbI,0.279,0.603,0.744,4.87e-06,0,-5.724,0.0458,101.991,0.605
2VYiQ9ijG3NER2aevaxzDi,0.148,0.673,0.894,3.4e-06,0,-2.73,0.0594,118.894,0.63
1839RWzPRZCVgvamu4sHSN,0.148,0.59,0.871,0.0,11,-3.353,0.0891,134.956,0.304
4DHRbvvQyC3mBa3Y0JNl4n,0.211,0.541,0.65,0.000128,8,-4.665,0.0414,95.019,0.356
0VYQK5I08homNvX8SRS37R,0.031,0.516,0.749,0.0,5,-4.091,0.0692,125.92,0.356
1louJpMmzEicAn7lzDalPW,0.0575,0.741,0.667,0.0,10,-5.445,0.134,112.956,0.595
27eoCHVL1mohdzR7c61KQ1,0.217,0.697,0.659,0.0,10,-5.544,0.104,150.941,0.49
1JI70l1lE5IF2tgJm5TnMD,0.0861,0.509,0.897,0.000634,8,-3.418,0.0454,149.864,0.283
0pXa2yH6kOLPIs6MbTRn59,0.0604,0.67,0.838,0.000611,0,-4.031,0.0362,104.998,0.717
2hoigtnMAjSejRi1hHk99w,0.3,0.688,0.688,0.0,3,-5.84,0.0357,114.011,0.451
3Ni1v6Xq3hIrnYqTlBlZyI,0.0975,0.619,0.901,0.0455,11,-4.173,0.0563,123.002,0.503
5d1fRO6RYAtbPPgbpSHnlA,0.28,0.734,0.663,0.0,0,-7.292,0.185,101.943,0.256
46lFttIf5hnUZMGvjK0Wxo,0.00711,0.506,0.805,0.00193,1,-4.119,0.0469,126.008,0.383
4OJKPoqK5oMdPmAuT4V8Lg,0.00849,0.83,0.507,0.00139,5,-9.295,0.0369,119.999,0.444
5i811xJ3OLu0N47Kze5ky9,0.271,0.759,0.804,0.869,11,-5.503,0.0402,128.008,0.515
6shA7G07V4aU84aOjfHQtU,0.0178,0.719,0.77,0.834,5,-8.123,0.0511,127.985,0.338
3wf8Swqppw0UQ9ANuI3w1a,0.153,0.664,0.762,0.0,8,-6.012,0.117,105.071,0.583
5s0cxSGIT3qQAsfdlvdbaw,0.00398,0.729,0.913,0.000455,10,-3.928,0.0665,126.025,0.261
5QjJgPU8AJeickx34f7on6,0.0534,0.605,0.873,0.837,1,-5.938,0.0344,126.026,0.476
6bolfjXj78EIQRB48C6QTc,0.0308,0.518,0.724,0.0,8,-6.327,0.0839,121.884,0.334
4oiwzl01mQDqRWFIa7VI3d,0.00106,0.588,0.909,0.486,1,-5.457,0.0366,127.995,0.038
1zIEwDU2IZyHjy17ssOvyr,0.00355,0.654,0.737,0.000273,0,-6.435,0.108,127.001,0.223
5kwAIpUBwhmiBpsJlcMgO1,0.00875,0.562,0.861,1.28e-06,6,-4.043,0.0315,126.009,0.812
6g1NlCpW7fgqDnWbCCDrHl,0.0038,0.532,0.783,0.0012,2,-5.697,0.0523,124.08,0.643
2FiSTH0GYpIioUgjfzMIja,0.0444,0.648,0.736,0.000137,8,-7.948,0.0385,103.027,0.378
6NdkzOSCLzmyV9Qc4DKhJ2,0.0391,0.552,0.831,2.93e-06,8,-5.217,0.0298,129.889,0.144
05SBRd4fXgn8FX7bf8BCAE,0.41,0.695,0.869,0.0,8,-5.066,0.0483,124.989,0.58
1dFkD1JfRMzwO6hwUsE8aS,0.0137,0.609,0.801,0.00349,0,-4.417,0.034,129.99,0.407
0ct6r3EGTcMLPtrXHDvVjc,0.0166,0.527,0.835,0.0,6,-5.298,0.0433,125.983,0.654
7jZHUhAmW5oq1cq6s8IxmK,0.191,0.683,0.481,0.736,8,-9.174,0.075,120.001,0.47
0NIC4unbe5KZOp1d9T7OaF,0.000329,0.648,0.812,0.0369,11,-7.585,0.0414,128.178,0.122
6PUIzlqotEmPuBfjbwYWOB,0.0153,0.564,0.811,8.72e-06,1,-5.734,0.0513,126.007,0.114
7dOeiXeTSfA1ixaYmQcWu7,0.167,0.401,0.872,0.0,1,-3.641,0.314,104.592,0.472
4e1V6XqJ0GbagtTaI6ytUS,0.027,0.532,0.792,1.72e-06,3,-4.572,0.0394,127.989,0.38
5L2l7mI8J1USMzhsmdjat9,0.000629,0.654,0.83,1.13e-06,10,-4.801,0.0366,124.989,0.548
18KjYhghq6K3ZmfcewWDp6,0.0573,0.424,0.694,0.000937,6,-4.912,0.0386,128.034,0.0801
2RpKh7kXSdO8NLrW9VQ46p,0.0523,0.542,0.879,0.0,6,-1.427,0.0921,159.888,0.118
2YWjW3wwQIBLNhxWKBQd16,0.00346,0.723,0.809,0.00123,7,-3.081,0.0625,98.007,0.274
1bn6wzEDn5PqLfin3O3eWG,0.0395,0.674,0.707,0.000415,10,-5.402,0.0281,127.969,0.516
1snNAXmmPXCn0dkF9DaPWw,0.377,0.601,0.393,0.0002,10,-6.879,0.0253,75.031,0.27
7vqUr6K2Js9Paq4kdNSOm6,0.535,0.68,0.772,0.0153,10,-5.995,0.0416,105.005,0.376
7bnYyxLapKga3nZufqKnmK,0.464,0.623,0.932,0.00144,1,-2.857,0.0683,126.033,0.529
15BlympuVSfZFROojEMY2M,0.0751,0.428,0.656,0.181,11,-3.712,0.075,79.648,0.355
36rVmexpQ7mUBZrvnkC88j,0.104,0.405,0.805,6.28e-06,7,-2.94,0.0782,84.15,0.281
6h5PAsRni4IRlxWr6uDPTP,0.0275,0.646,0.741,0.0,5,-4.973,0.034,123.077,0.571
1qcyw35R6PiMBYfSSK7gDm,0.0343,0.482,0.769,0.00498,6,-4.473,0.0549,149.69,0.427
5i7hUU3FZRserpp6bx9krn,0.112,0.227,0.709,0.0,9,-6.287,0.0421,104.174,0.25
47165S9Ppynsd9rIzVG4uS,0.228,0.585,0.744,0.0,2,-4.751,0.0419,104.919,0.349
5nVVMpZuTAzFyyNtBnD2Vd,0.0128,0.531,0.907,0.0,0,-2.977,0.0478,154.861,0.316
6wkbzxi0dUxKVH4ycXyUr4,0.0656,0.453,0.747,0.0,3,-5.301,0.0644,119.703,0.291
4bAmAVdks2Y84VNVVLXFwN,0.287,0.596,0.666,0.000454,0,-5.825,0.0943,117.057,0.708
7uSZPbd8DxdkmSauCKnITY,0.197,0.747,0.491,1.77e-05,6,-6.043,0.0639,145.034,0.827
42nkVBjWYVhiijbof5zySm,0.0246,0.507,0.824,0.0451,6,-2.501,0.0526,84.992,0.0394
2WWfjbHALIb3e7FMcj9mr4,0.0334,0.558,0.733,0.00193,8,-6.65,0.0693,89.992,0.173
21LWTdhnHa72nMYSOYzgkd,0.0713,0.53,0.782,2.95e-05,11,-4.564,0.0491,122.062,0.384
7gBj0VgcuAgkXkiRRYvSmK,0.0444,0.648,0.736,0.000137,8,-7.948,0.0385,103.027,0.378
6LGabqtvan3SGYcL4guT0o,0.102,0.602,0.895,0.0645,7,-4.567,0.0316,114.962,0.365
2uZ1QybKa1eErzMxAzJiJV,0.234,0.516,0.539,9.22e-05,11,-6.453,0.0896,123.936,0.311
2bKhIGdMdcqCqQ2ZhSv5nE,0.0175,0.564,0.737,0.0,9,-4.079,0.0414,104.764,0.211
5ep26QAHeH19Ew1oPnTIYB,0.0555,0.717,0.782,0.000145,8,-5.939,0.0365,120.034,0.626
1gwwNLcYQRnzvkBhwDjUX3,0.288,0.689,0.881,1.69e-05,11,-1.448,0.0545,109.991,0.532
6k4Flvu1tcz8vWAfcaxEPP,0.485,0.422,0.572,0.0,0,-9.718,0.435,145.181,0.394
0sNu1RdkrTUg7qmyOZYLgw,0.0364,0.435,0.903,0.00241,8,-4.638,0.14,159.984,0.446
2glGP8kEfACgJdZ86kWxhN,0.262,0.763,0.608,2.5e-05,5,-8.1,0.035,121.02,0.393
6Pgkp4qUoTmJIPn7ReaGxL,0.0018,0.653,0.863,0.0,2,-4.799,0.0457,134.004,0.276
6EsH66Uto1zwZlDGQ6RokU,0.05,0.534,0.711,0.0031,10,-5.927,0.0368,128.102,0.3
5tf1VVWniHgryyumXyJM7w,0.0185,0.636,0.815,0.0,5,-5.098,0.0581,123.063,0.636
23L5CiUhw2jV1OIMwthR3S,0.109,0.501,0.519,0.0,4,-5.88,0.0409,133.99,0.168
73iR1IX5l9vHZEWk1XSpry,0.0233,0.755,0.813,0.00134,8,-4.812,0.0468,122.002,0.555
6RnkFd8Fqqgk1Uni8RgqCQ,0.00664,0.635,0.9,0.0145,0,-3.719,0.0377,127.978,0.15
1KtD0xaLAikgIt5tPbteZQ,0.00262,0.725,0.874,0.000412,0,-3.715,0.0396,127.985,0.748
7gUg4GdOA6Y6yRDe36GIjK,0.00837,0.184,0.871,0.167,8,-3.245,0.0661,127.972,0.21
6LIe9o2p1xfj72rx4NDY8k,0.0564,0.494,0.81,0.0,3,-4.37,0.0533,104.913,0.426
5xvagygk66wKzm6ecuUp14,0.185,0.621,0.831,0.000925,6,-3.793,0.038,125.946,0.527
0q7oMII7kWTj1ZSX6GT6LU,0.178,0.376,0.723,0.0,7,-2.951,0.046,84.146,0.167
4Z1t1aMRif8ES212kTN8H2,0.028,0.501,0.648,1.26e-05,9,-7.173,0.0696,163.834,0.191
7nwGvxqSrgAuty1tlPGCFz,0.479,0.555,0.783,0.0,10,-1.888,0.112,149.785,0.329
73WJ6rYbtFi0Z2T4hPS1iN,0.147,0.629,0.745,0.0,6,-2.936,0.0649,99.995,0.496
4pWawf1Rq4qHDv4Ktqjg2D,0.0663,0.589,0.826,0.000735,0,-4.577,0.0776,117.099,0.215
4JAX1qhCBGkO1IM9woosbZ,0.0145,0.534,0.77,8.74e-06,1,-6.324,0.0549,144.04,0.41
05IyD7K9Q4lgu8W4Xfi9Lx,0.395,0.478,0.634,0.00889,0,-6.092,0.0728,180.185,0.121
4G3IXyVRxSx5lLhUvv3fu3,0.373,0.41,0.711,0.00179,4,-3.064,0.0432,159.837,0.266
4CANqU20rw8PXzYvocPzp7,0.161,0.502,0.699,0.0,8,-5.516,0.167,179.871,0.419
6X7PK2UQMUU36ux9pynSkV,0.00124,0.719,0.79,0.0443,11,-8.765,0.038,118.017,0.425
2ARqIya5NAuvFVHSN3bL0m,0.208,0.748,0.652,0.0,7,-3.02,0.058,106.914,0.431
0m5HCOpIKSaidlHOzqZB4z,0.133,0.423,0.665,0.0,8,-6.335,0.0509,75.89,0.43
4ToogKQq58R9TvO40qRuxi,0.501,0.432,0.85,6.59e-06,10,-4.417,0.0771,82.607,0.109
5aSCCMFdPVgq9u0d2SD8T9,0.427,0.705,0.729,8.6e-06,8,-3.925,0.0451,126.047,0.586
0dzKKW6FzIT7C38BdQBbgw,0.377,0.664,0.902,0.0,2,-2.155,0.0431,110.029,0.364
6jreFSOTUAViWjKyzOC4Kg,0.269,0.601,0.775,0.0,0,-4.612,0.0473,119.964,0.483
31MNOpsq7wfsrlIEV0vDrv,0.0671,0.457,0.683,0.0,9,-6.907,0.201,83.084,0.464
6vjWim6xU6tPjA42GxSp1U,0.0216,0.709,0.669,0.0125,11,-8.422,0.0409,105.004,0.106
6RUKPb4LETWmmr3iAEQktW,0.0498,0.617,0.635,1.44e-05,11,-6.769,0.0317,103.019,0.446
46Cliwsmf95NOx1AYWWlUn,0.0676,0.304,0.677,0.0,4,-5.271,0.0916,77.316,0.159
7n1940b6kHcaEewFSZXnXa,0.278,0.783,0.537,0.0,9,-2.921,0.0795,113.988,0.393
2P4OICZRVAQcYAV2JReRfj,0.31,0.579,0.736,0.0,6,-3.863,0.0527,127.999,0.613
1laLEcn6nApj9iDC3934cU,0.115,0.568,0.593,0.0,2,-6.054,0.0325,101.997,0.453
22S5BO6h7JIOjg2Uw88l8e,0.11,0.548,0.895,0.0,9,-1.988,0.102,150.122,0.682
6ULQ6ZRc7JuVutRMy6gfgc,0.115,0.709,0.904,0.000247,4,-3.916,0.0388,125.947,0.668
3gfmFoJgmn9LiIj5mV8oSS,0.162,0.652,0.595,0.0,6,-6.944,0.0419,77.538,0.303
3tylueXjYIWCavwcHg6HMd,0.0115,0.358,0.826,0.0,9,-5.673,0.0633,150.162,0.24
4AqH4V7PEC5BTK29FVmXQd,0.208,0.593,0.569,0.00442,8,-7.071,0.164,149.908,0.3
0E8WJOFs2eWD67USh7C6Qd,0.0217,0.766,0.674,5.87e-05,0,-6.245,0.0538,121.012,0.214
3SJv9Gmnq6VXM9xNITfIw1,0.0284,0.603,0.808,5.11e-06,3,-6.044,0.0409,140.045,0.195
4QVS8YCpK71R4FsxSMCjhP,0.135,0.548,0.839,0.0,6,-2.371,0.0644,98.932,0.314
4b2tcjrG1qUkSdsqEFP2dB,0.0866,0.467,0.757,0.0,2,-3.01,0.0517,131.993,0.383
5nP2yzzEiDz033ajWpeMCV,0.307,0.318,0.592,6.64e-05,11,-4.597,0.0494,67.231,0.123
1Th5b8AsauED9F7pGv8Yxi,0.0168,0.757,0.68,0.0155,8,-8.988,0.041,122.772,0.249
6g3Dmn4xl5043d6HXX50ZW,0.101,0.53,0.634,4.04e-06,5,-5.178,0.0652,180.153,0.398
0Brdql92IAGPFfdTmxeAmk,0.00427,0.619,0.869,1.93e-06,9,-4.805,0.0773,125.257,0.527
29vo9RUjxgZWXWGTpD8f4m,0.0467,0.824,0.745,3.29e-05,11,-5.49,0.0755,125.013,0.888
43hcHVoAiHpkJ2gMbmO72h,0.398,0.351,0.509,5.09e-05,7,-6.173,0.0321,108.151,0.129
3B8Tx2eKzZ1u6bPnozOL1h,0.356,0.599,0.539,5.38e-06,8,-5.897,0.034,121.947,0.188
4ADsYu1V5CpFLXNve7iK4Z,0.0138,0.708,0.793,0.00227,5,-5.426,0.0341,122.014,0.735
6WbADFqMvR8N5u0BvtsWQE,0.00179,0.652,0.855,0.0,2,-4.832,0.0441,134.009,0.279
6Bz6Rsp8GyeK4yL7APYYX3,0.0271,0.514,0.878,0.000356,10,-4.498,0.038,125.988,0.249
6j8hUFZRrx8RJGYBWh2k0S,0.199,0.618,0.789,8.82e-06,0,-4.821,0.0655,114.997,0.209
1ahVFh0ViDZr8LvkEVlq3B,0.129,0.44,0.635,0.0,11,-6.385,0.0326,128.133,0.327
