,acousticness,danceability,energy,instrumentalness,key,loudness,speechiness,tempo,valence
2zQl59dZMzwhrmeSBEgiXY,0.262,0.724,0.414,0.111,1,-11.19,0.0588,146.939,0.719
6eimz6jvlZaPwtflDWCTa0,0.713,0.398,0.527,0.934,4,-16.591,0.0297,118.504,0.353
5nDe0QMggGqxlZfYmkqfSo,0.82,0.517,0.339,0.893,5,-16.467,0.0454,105.693,0.713
0vPIxkes0dlATamjuRJdcb,0.539,0.608,0.5,0.845,2,-7.987,0.0358,99.769,0.42
2Yrvgx1OgSlTlEcaR8izUh,0.111,0.543,0.383,0.463,0,-13.793,0.0442,129.726,0.522
7K2kv5hSuJPi61vYJeGKEO,0.806,0.511,0.362,0.87,7,-17.08,0.0541,96.143,0.54
3tNWq5KGDs4BuIwCo1EjHT,0.827,0.492,0.2,0.928,9,-20.006,0.0727,121.473,0.0872
1CFpxBiLtcnBVIbnmAJCBk,0.815,0.649,0.365,0.0,3,-14.807,0.116,143.639,0.501
5cZmZjrusNlVuCHHkSR967,0.00631,0.613,0.798,0.791,5,-9.362,0.058,166.65,0.88
7soaJ4bb5VzmPO98G4zjMN,0.119,0.611,0.328,0.786,1,-13.392,0.047,103.343,0.471
58TnktmMKygKvmKEHInhuc,0.897,0.663,0.113,0.000406,5,-19.119,0.0477,130.135,0.401
62VWmsNoDmqT0Mj9oHHFVh,0.149,0.701,0.445,0.59,1,-10.583,0.0834,103.004,0.405
4pyXc3xw51hxdBJxZoC5fu,0.247,0.661,0.522,4.03e-06,1,-8.442,0.0391,104.53,0.838
4duCZooSGZrF8CQsYZahza,0.89,0.578,0.264,2.58e-05,2,-11.405,0.0615,154.318,0.47
4bq8R07wkG0b7KCI7PoNKN,0.764,0.602,0.359,0.0,1,-8.933,0.0704,133.61,0.493
7JDsXTtK0XXK6wdmxmrfHY,0.714,0.578,0.409,0.0157,2,-11.791,0.0426,101.483,0.486
2ZloT7eCvBWrfqCCPQlgnh,0.735,0.693,0.374,3.67e-05,10,-9.256,0.118,97.956,0.502
2leCs401tYU2SKF9KuDOmj,0.671,0.574,0.366,0.000586,3,-11.64,0.0418,86.197,0.662
77qtUIm4NwvwdCoWa2qLXp,0.813,0.615,0.369,0.000165,9,-11.57,0.249,136.28,0.501
1b4qWC27ur4oCRA0Xj9EAH,0.437,0.629,0.213,0.00671,1,-17.285,0.207,188.107,0.386
00BTDWR6xCaGdst6cPKkpF,0.744,0.39,0.39,0.0858,2,-15.14,0.0529,147.055,0.0382
48uC1UPHBwlnEP2Hzt2vzj,0.853,0.636,0.19,0.0,2,-14.298,0.0423,89.487,0.531
7CrNF9zL7tIQ2269DVxzST,0.851,0.588,0.4,0.352,7,-11.914,0.036,113.615,0.468
3shGjhn9QUiV3Ir4H9NdXN,0.372,0.348,0.412,0.000869,7,-12.555,0.0615,131.174,0.182
7kzag1RHJUYeY8i3KRrQKw,0.986,0.437,0.0851,0.931,6,-19.109,0.0488,176.986,0.594
2xm9ihELo6xwrRKrBbPql9,0.976,0.659,0.113,0.88,10,-16.756,0.0569,95.063,0.738
1tbzRQCZUoKYMCxzK0Jx5p,0.891,0.521,0.268,0.901,8,-17.378,0.0324,117.65,0.173
4XyKqXYeL0FBPFbDrXLvJZ,0.364,0.766,0.391,4.27e-06,10,-12.059,0.18,101.158,0.756
7zmzkaT8Fakbh8mnXI1xcs,0.288,0.279,0.558,0.57,5,-10.603,0.14,70.71,0.289
04n2zZCoMIw7r0NNTN1hMg,0.855,0.522,0.263,0.925,1,-17.837,0.0602,91.976,0.657
4iEJyAwf1FLU1ZNIHoS7YD,0.871,0.536,0.259,0.897,0,-14.491,0.0425,116.205,0.299
4yBdOhdoRDGKGgMEsDAyq1,0.168,0.879,0.521,2.38e-06,11,-8.38,0.101,117.915,0.561
06V4dX5wFakgvxaOaOIkOV,0.697,0.613,0.279,5.29e-06,11,-14.119,0.0832,108.575,0.531
2o5DzSEeaheZcANRWwpUqU,0.713,0.452,0.32,0.0,10,-11.802,0.0406,143.964,0.547
0Lgk4pD3Y0iE9w2xDilhjj,0.728,0.405,0.456,0.6,6,-9.498,0.157,87.721,0.638
3nSECoLmCiUbpQVJtpmS1I,0.209,0.749,0.501,0.0973,0,-10.441,0.17,89.965,0.4
6mhbgeO7a6AFFlvMCUaDEw,0.0727,0.537,0.55,0.338,2,-12.529,0.06,123.757,0.264
3cIpZFPFROrCv9iFdFAW4i,0.728,0.637,0.622,0.154,10,-10.24,0.108,90.27,0.613
4MTmD97M3KIAWLnwJbVwbp,0.156,0.695,0.507,0.657,2,-10.014,0.0576,98.855,0.433
0YhaRPBhAVHZcdileuPtJM,0.685,0.463,0.585,0.66,11,-11.089,0.0392,136.399,0.419
41AtPa0RB4WZxbMag1S5Ym,0.0851,0.309,0.838,0.63,2,-8.134,0.132,115.26,0.391
0wHTLTu9Heub6X9PPvYwQZ,0.752,0.426,0.368,0.376,2,-19.406,0.0388,133.655,0.277
6kMTUktQ2yjTrGPx2GfbJd,0.39,0.665,0.535,0.00709,4,-8.778,0.0746,91.35,0.513
5QvxufjYSHVZoNLhEOL9AR,0.842,0.436,0.341,0.0489,0,-12.329,0.266,83.466,0.325
6pcED19DVN2Coh4tmmgHH6,0.391,0.785,0.379,0.0161,7,-11.446,0.0732,122.043,0.182
1W97IZUEKOaIVxG7GKJkL6,0.25,0.541,0.465,0.895,1,-5.325,0.205,178.393,0.45
5Rjzric0cJseAdTKudfiyF,0.749,0.616,0.533,0.000181,5,-11.121,0.126,90.007,0.394
6s3nF4cPHbVJwDB3Ra6IuJ,0.559,0.771,0.413,0.164,11,-10.654,0.27,93.138,0.469
2AnTuxahfcAS7dGxGZnihY,0.107,0.852,0.655,2.07e-05,5,-11.498,0.0645,115.962,0.952
1gVxdbpNPlluZafRYX3kg9,0.138,0.433,0.484,0.895,7,-12.961,0.0493,114.9,0.562
5Ig7DEh90IPEw02jUvRC5P,0.472,0.438,0.539,0.598,5,-9.444,0.0345,171.281,0.696
3UAo1ijru5prj6n4dfYQkv,0.768,0.611,0.341,0.855,5,-10.428,0.0307,123.212,0.625
2MlQuvVsq23rnanz6OYaB5,0.441,0.669,0.462,0.185,5,-9.919,0.0349,120.038,0.648
3Ue4mmVxoBtZL3NshrQllQ,0.127,0.408,0.512,0.000637,8,-10.064,0.0371,130.647,0.487
6joG9hvPqUH0Bm4Zff7Nru,0.993,0.381,0.0233,0.914,0,-26.621,0.0381,62.031,0.147
71RODgm9lQXZPIu4JzCARj,0.305,0.526,0.648,0.903,1,-8.287,0.124,179.918,0.471
1xicvSO4CJ2ymqYgpk7DFh,0.442,0.553,0.546,0.000514,9,-7.459,0.0341,118.215,0.7
06eGoj25FxAii1L5TxrlQf,0.225,0.602,0.395,0.0852,10,-12.641,0.0712,96.894,0.558
4vELW2hK9eb9R7Q0BNJ3Vh,0.323,0.771,0.29,0.0316,10,-13.413,0.0341,118.003,0.192
62mpExLFhL1oZNilQn3bbz,0.108,0.252,0.338,0.829,10,-16.263,0.0469,82.555,0.041
0DXb75jBHund71iIpnBBZv,0.532,0.662,0.331,0.000125,0,-12.712,0.0581,120.228,0.408
7AqsSIfxC3wEkhz9BfRtHr,0.0266,0.399,0.769,0.917,5,-8.338,0.0441,88.862,0.382
0CBCfeVshii6gGh9Qnl9TQ,0.299,0.684,0.668,0.195,9,-6.602,0.0475,99.964,0.333
2H7YDEf9NIMj4pocxVQQ0Q,0.0547,0.556,0.416,0.495,6,-5.526,0.0291,89.74,0.448
6AAxndfN25URaM9zQJfWbU,0.967,0.574,0.0775,0.54,8,-17.753,0.0482,126.923,0.523
5b7OgznPJJr1vHNYGyvxau,0.43,0.653,0.258,0.0,7,-14.223,0.0517,119.355,0.347
5ciCKiLGTIgfHKV4MxjInt,0.762,0.425,0.518,0.142,2,-13.126,0.0375,100.584,0.588
23H8PpuhyTDHwpqcDm7vS6,0.992,0.505,0.481,0.855,4,-16.006,0.435,178.601,0.64
68d6ZfyMUYURol2y15Ta2Y,0.147,0.457,0.776,0.676,9,-10.238,0.142,129.896,0.476
3a2gyoKxkJscA2ynvLKBWK,0.773,0.634,0.403,0.711,5,-9.822,0.0289,112.367,0.614
6zmcOMPizCEi7kQtyRHQOI,0.354,0.349,0.488,0.526,5,-13.93,0.0568,83.782,0.276
6hp0D02uXVXvmaDSLhFjAa,0.0238,0.814,0.723,0.893,5,-6.695,0.0504,91.96,0.923
0x14txXHlEAZIbHnfTvpAR,0.131,0.506,0.585,0.329,6,-9.188,0.0793,92.658,0.172
0WkW9amJdoinOPWALiAzEE,0.369,0.743,0.561,0.0932,8,-6.942,0.0388,110.08,0.702
7w33EVmTnC5uBF49SvMoJ2,0.46,0.502,0.538,0.165,9,-10.427,0.0365,140.048,0.439
1ZZeTJA78VzNIIEmQP2RoU,0.692,0.464,0.572,0.93,1,-8.594,0.0673,112.136,0.578
2wy48NfvamMjeZ8V8t4sxI,0.51,0.769,0.364,0.879,5,-14.68,0.0376,102.049,0.762
2ZENjrLnEzOlNLcl1BQj25,0.952,0.607,0.526,0.0851,6,-8.137,0.263,73.497,0.865
6Z916yh8YzpNaXGlipJYug,0.362,0.709,0.832,0.00357,8,-5.731,0.0558,102.098,0.634
0haTWXWVLYUZ0FXoItmhLj,0.263,0.697,0.504,0.0391,9,-6.638,0.0505,95.086,0.325
42LjrGJeB2avMnozDd3lfs,0.364,0.853,0.286,0.751,1,-7.163,0.148,111.931,0.566
1zBN2sEfC2TQYweZc7LyGx,0.123,0.356,0.696,0.0236,10,-9.177,0.232,168.229,0.332
5kapVb34raTBsynt0Zj6qw,0.925,0.513,0.292,0.82,5,-18.232,0.0579,97.087,0.566
5tWaKrsThJMnZWo1CyjkJA,0.755,0.575,0.287,0.682,5,-17.982,0.0456,97.258,0.622
6CDQBADsdzJwc3qZ3OPDHH,0.873,0.571,0.346,0.519,0,-12.569,0.0409,93.885,0.694
6sxEm868wvotULgZYWDStr,0.545,0.496,0.376,0.251,5,-11.904,0.0257,98.982,0.333
7pCcxxrnJt55nwbhpaTQDX,0.889,0.631,0.27,0.674,8,-14.43,0.0502,132.852,0.515
77OzKLlqppa49Pcqh16fZS,0.242,0.662,0.649,0.81,3,-11.385,0.0473,121.599,0.963
3VukmzGvVbB4FyGyBPf0A7,0.137,0.619,0.483,0.00319,0,-10.984,0.0419,94.009,0.419
2pSEkzXw62oVGkhqAwLe1u,0.412,0.678,0.446,0.000189,4,-11.002,0.104,105.981,0.652
7IAFc5iQti2tzob7Uo7N1Y,0.935,0.513,0.292,0.886,1,-16.83,0.065,105.141,0.229
1962HRBinZRAbyfm75CsK9,0.0635,0.752,0.761,0.817,0,-6.022,0.0372,113.99,0.544
5ytXSrCiSO8UWL4f6rAOJy,0.466,0.475,0.541,1.24e-05,5,-11.89,0.0749,131.121,0.596
1fPoQKKaVJfYmW6WnrpYWC,0.855,0.341,0.161,0.419,9,-13.699,0.0324,96.268,0.137
6pKhS3htvaWqgB0n8eZPXl,0.888,0.514,0.221,0.888,5,-23.536,0.054,113.862,0.55
6ugrRFZUNIpLiqhLUgC7ix,0.0849,0.838,0.364,0.981,7,-10.006,0.134,79.987,0.218
6MhmU6sDZahUxCzyYoysnt,0.989,0.566,0.284,0.856,8,-11.128,0.0411,73.129,0.0781
0cNc2tivyPqzgp13BSM7St,0.939,0.483,0.186,0.873,7,-21.824,0.0409,150.87,0.498
2RKqcJberfMyJZUb8XwV8m,0.266,0.492,0.74,0.0473,4,-9.715,0.0509,104.718,0.481
6XD7QM7xfbVl9X0kjIvJIn,0.666,0.513,0.333,0.792,5,-12.023,0.0354,131.018,0.179
3WGEFZvXPRwGUaunqyoXSo,0.57,0.867,0.687,0.719,7,-6.766,0.0406,92.621,0.636
5G3VIOsf6I9Mm7KrIZCtEh,0.127,0.718,0.665,0.57,7,-8.224,0.0592,113.738,0.754
7lnhCOiAmtDWzYAG6iTzuZ,0.11,0.623,0.465,0.87,1,-11.208,0.0435,95.015,0.506
1g2mY3SYKNI90COS9x8dgB,0.785,0.59,0.554,0.177,5,-10.872,0.0858,151.936,0.69
49aeohTR1j03QWWRyBSr2L,0.281,0.614,0.741,0.906,2,-14.51,0.0369,114.013,0.204
7yMyL7y0JWFUesavCslGCR,0.501,0.731,0.415,0.468,1,-10.391,0.055,95.933,0.495
0oZbYnNWqYBbiX2Rv3A2rb,0.0422,0.598,0.674,0.264,9,-8.799,0.0419,169.864,0.528
3eMfftdPSD4PI1cux5w97b,0.789,0.34,0.359,0.367,5,-20.131,0.0504,187.139,0.599
3yn3OaH7nZwmvHUXF5eago,0.0625,0.399,0.539,0.00216,9,-8.548,0.0517,139.925,0.184
5AziiALpb9NYRFNhzCuQBw,0.704,0.815,0.572,0.725,5,-6.594,0.215,94.048,0.781
0m8tSPLHhjhGToD6LW0RPp,0.673,0.503,0.344,0.381,1,-19.024,0.0369,108.489,0.468
3Rth37LIX8nTYyT1XskmFR,0.535,0.693,0.435,1.37e-06,7,-4.177,0.0384,117.593,0.488
6QIURAhqGKQrc0jDvomTPI,0.992,0.493,0.229,0.93,5,-15.588,0.0551,114.593,0.455
6AcL0FtLcAwXQk8T6ZYJkr,0.811,0.5,0.376,0.00843,0,-13.411,0.19,131.706,0.492
4T42pSoipjFTGEmzlIxUnV,0.225,0.71,0.468,0.371,10,-10.135,0.0364,107.744,0.433
0DfjomeLIz2Hln6mlyiVND,0.00751,0.681,0.78,0.000299,2,-5.349,0.0926,102.029,0.606
2sZ1zWeLaquu9tx8IUMuh7,0.937,0.428,0.3,0.658,0,-8.885,0.034,122.667,0.235
0O3c7XAG3jCL7jWZw6wQ4n,0.0307,0.789,0.343,0.864,1,-16.748,0.0584,116.339,0.563
15MO6wBxwP10ZHy7DCVk4V,0.933,0.487,0.16,0.561,8,-12.567,0.0316,90.91,0.257
1C1bZXtcGKETUxE3VKHZvD,0.995,0.487,0.032,0.929,9,-24.825,0.0538,68.383,0.0911
4nHbN1M7Nx3GZYpbGFfjda,0.182,0.68,0.753,0.661,9,-8.676,0.0276,133.378,0.764
60vzXjNEwfxYCOHvdGEXso,0.928,0.407,0.316,0.562,9,-13.001,0.0375,88.654,0.359
3LjNhqsx1W63Lu7nOu4xUF,0.917,0.472,0.196,0.485,10,-17.482,0.0361,140.917,0.158
1QtMoFKH5gp3JoHDOcnQiF,0.799,0.464,0.314,0.909,3,-13.197,0.0297,97.251,0.183
0lNaytiCORnMNZTEBQxlPv,0.724,0.653,0.743,0.943,11,-9.051,0.042,107.016,0.869
1U51dd1Na40bOy9yE2XYvT,0.501,0.731,0.415,0.468,1,-10.391,0.055,95.933,0.495
0wwZfypdApHBjue2z9QnaD,0.711,0.502,0.288,0.00039,8,-6.392,0.28,67.646,0.272
0f3BvTjePptxReXkfK5HDb,0.163,0.487,0.627,0.806,10,-8.81,0.0376,149.727,0.702
71UuUmcXlANVO3uPK9MAgS,0.971,0.405,0.422,0.947,4,-13.622,0.0339,91.412,0.169
08A2Kb6BMw2lB1VwdcXaXx,0.709,0.605,0.423,0.0632,6,-8.106,0.0391,121.758,0.598
2BkIVaL6ESktslPET6nTCZ,0.32,0.585,0.647,0.256,0,-9.015,0.0563,117.726,0.661
3V33ldRN2gRQyzojTwjlWP,0.881,0.426,0.24,0.849,5,-15.744,0.038,83.158,0.263
25XFAuTufCPRQ5TKBgGUZI,0.253,0.576,0.702,0.558,5,-13.162,0.0616,141.271,0.818
0QyvQaZam7ZmVM50Y5Y6QC,0.395,0.697,0.446,0.00122,3,-11.925,0.0397,98.656,0.526
07BUBegoXmSQcokCOMAWwt,0.891,0.36,0.464,0.066,7,-11.651,0.032,151.023,0.49
7FjNn1J3sS6eQqX5LVCc2b,0.189,0.76,0.618,0.873,5,-11.279,0.0398,92.11,0.87
1KQW6HZPKvGWm80D6rpP84,0.724,0.295,0.262,0.129,5,-20.369,0.0381,68.222,0.192
1cfMdMmJqBlLn4auevv0iB,0.912,0.308,0.114,0.919,5,-20.291,0.0399,79.261,0.163
2CS0RcwxuawBHEs8n7gS3i,0.715,0.506,0.33,5.06e-05,2,-12.584,0.0571,136.133,0.338
6Fk2AetOXiZ7aJ0EJWZXyD,0.907,0.52,0.471,0.804,7,-10.888,0.047,101.185,0.387
2KrBR16Lhmqgg3WEkQ7VqA,0.611,0.622,0.475,0.735,0,-10.119,0.0469,84.536,0.492
1KeevDAhxGKGnskch0Rdjz,0.647,0.346,0.75,0.723,9,-10.124,0.0978,82.06,0.075
34rzJNfTd5e9s3TICFMPD0,0.908,0.583,0.191,0.00824,5,-15.938,0.0404,123.303,0.342
0TfXmbho21AEG782GUuef4,0.83,0.474,0.0496,0.0098,5,-20.985,0.0598,87.133,0.339
6NahO9fJm4bgrxRgJzSzXy,0.507,0.394,0.498,0.614,6,-17.313,0.0353,131.402,0.666
0NZqj0STahY0l4UR81wQj4,0.36,0.575,0.664,0.903,8,-8.541,0.0725,92.978,0.542
6ymkuTDT6QWN2Kv4dSHYIm,0.568,0.778,0.367,0.000873,10,-9.474,0.0309,111.981,0.393
2qnw6oYuN4NAkJtG6g8UdU,0.832,0.608,0.147,0.145,5,-17.345,0.0366,118.683,0.387
02xj9PujiFZy1eR1vNA5qj,0.341,0.559,0.401,0.88,10,-11.357,0.0322,129.392,0.222
60iQbyREMnIcUcYmdFl3sv,0.468,0.671,0.432,0.802,9,-14.081,0.241,114.248,0.168
5cA3pwT15ubAZeJR0gRppU,0.966,0.662,0.135,0.825,2,-12.33,0.0481,65.499,0.285
3hQw2tdAeD9v94KJyFChKB,0.714,0.453,0.313,0.805,2,-15.476,0.036,124.846,0.404
3t6oVpOuIzsLEoUGD5XXuG,0.321,0.58,0.648,0.254,0,-9.005,0.0564,117.726,0.651
4LvTRXjhDkSMcMgYofknUm,0.88,0.474,0.644,0.132,5,-11.744,0.034,118.782,0.788
05DZ6q1x8zwncLBAmWfxWh,0.363,0.49,0.555,0.0,5,-4.259,0.0593,176.942,0.762
3n185KVwKp9hsdLYm5VCyY,0.802,0.457,0.264,0.736,7,-13.703,0.0301,112.141,0.14
3XiFWZoHQtGUYIdtShPwPD,0.958,0.343,0.157,0.113,3,-11.116,0.0295,78.328,0.0673
6KBMXvbMnhCzuTabTXIVxu,0.883,0.7,0.278,0.542,8,-12.723,0.135,144.888,0.511
5z2YS1lQDY91oX2HRjfacN,0.842,0.666,0.5,0.619,1,-13.333,0.278,94.64,0.73
6ufOgXeD2PmO1cnuxrCJbX,0.948,0.564,0.123,0.343,3,-12.56,0.0338,89.2,0.51
27icrIR8CivF8JupzCkbbU,0.987,0.435,0.299,0.921,10,-17.288,0.0353,182.827,0.876
2iAlDwRozfuIgjvqSJWsw4,0.883,0.362,0.178,0.0,11,-9.6,0.0322,91.243,0.248
4RFBHXt4eiel2OjbR9woel,0.903,0.283,0.048,0.0,8,-14.205,0.0349,82.634,0.144
35jszkElnt8kzA2rj0I6PW,0.813,0.107,0.276,0.0,5,-12.168,0.0315,176.759,0.25
1cTSNfT0bLewvADyggRVYa,0.656,0.404,0.24,0.0,10,-14.127,0.0397,96.83,0.46
174evk10Cte8i1PBkcWT7b,0.862,0.347,0.0431,0.0,8,-16.262,0.0386,87.701,0.153
1OQBy3HWAOv2bo7iNeCZ7k,0.916,0.392,0.0993,0.0,0,-13.46,0.0492,179.666,0.422
224T5pElwgyX1hpPhMIGYH,0.604,0.614,0.295,0.0,3,-12.767,0.111,162.146,0.821
6sLIkNZzaGusSC8DQqgLTh,0.796,0.602,0.426,3.25e-05,3,-8.807,0.113,204.414,0.856
6VtmudeH1StDdQaHYnSvbW,0.858,0.738,0.581,1.89e-05,2,-10.662,0.371,81.535,0.87
5gCoeEghEjBIsZ6FVbXVMw,0.241,0.528,0.258,0.0,10,-14.364,0.0498,122.834,0.705
2FgHdgtXGtFucD0AxF6MD8,0.942,0.334,0.146,0.00785,0,-14.099,0.0314,102.567,0.377
2yLLA9MQES8gimlGnQNfbP,0.836,0.554,0.372,0.0,0,-8.212,0.0294,92.01,0.358
7Ca88RFeeUu4Cn52sFxobX,0.984,0.525,0.141,0.000101,5,-16.425,0.0471,88.033,0.335
1LrmKW8VZHXjEyIJlYxpVs,0.955,0.575,0.0935,0.00056,10,-17.737,0.0338,120.816,0.502
409ug73KtvRoD0EbxWPnNb,0.983,0.673,0.0517,0.87,10,-30.521,0.0389,110.316,0.788
4ZdmYIlxVWMgEykqW0oGUU,0.922,0.619,0.325,0.0,4,-8.321,0.0535,97.482,0.667
19bQHKx8eAJHP3VE5Zt11D,0.923,0.698,0.108,0.0,3,-16.646,0.0446,96.117,0.525
1OZp1PRTwtzndz9ui4vVhL,0.936,0.512,0.267,0.0,3,-15.075,0.0985,201.502,0.936
3XDharvL8vEyxdQwOQKmww,0.969,0.678,0.175,0.00105,3,-13.021,0.0301,112.941,0.58
2B7TggCCG74dE4N2T9imef,0.827,0.567,0.37,1.77e-06,9,-9.494,0.0459,127.047,0.611
1y4PdkIhYKlnbFUNp5bQDS,0.905,0.605,0.339,8.81e-06,5,-7.861,0.0543,141.21,0.602
4ufiwgOtX1ceUsuTdcKK5f,0.99,0.282,0.0181,3.25e-05,8,-21.097,0.0337,70.524,0.132
3YU16osxnEi1e0SvXIt0QW,0.977,0.485,0.0377,0.00649,5,-16.477,0.0291,80.334,0.205
45YtTdmH2PNKEnxN3uTZQy,0.98,0.702,0.226,0.00102,5,-13.417,0.0457,92.42,0.881
2BTSEyEYgFt2WH31JGCTim,0.979,0.316,0.15,0.0744,0,-15.785,0.0355,82.575,0.154
76H7hMhAiJc9kb0mvgJunJ,0.968,0.427,0.24,1.55e-05,1,-15.485,0.035,78.056,0.305
14rvZibTHy2YnoA8YrMhhz,0.992,0.413,0.118,4.55e-05,2,-13.835,0.0399,113.383,0.206
2PwYIEV1H34mbQBvbnnmLx,0.901,0.231,0.0426,0.000136,8,-21.141,0.0426,77.74,0.199
649Pc4827uogSXMNUaZEHi,0.906,0.298,0.126,0.0,3,-11.775,0.0407,167.697,0.297
4DZ0tZBNOAm1R37WEUlKNE,0.95,0.466,0.179,0.0184,1,-13.186,0.0321,118.229,0.235
2kcr1o4mE2JHDbCPUVixD6,0.948,0.345,0.252,0.0,10,-12.458,0.0551,87.543,0.64
0I6EzSrwtxcVwjVQVBPqHV,0.918,0.769,0.177,0.771,0,-11.266,0.0377,131.178,0.689
4LQRgExNuf7RYGs4sPELbP,0.694,0.578,0.378,1.57e-05,9,-7.194,0.0296,125.67,0.696
2BuIAKijtji4xpab2QCTBv,0.942,0.679,0.299,0.219,0,-12.373,0.037,83.944,0.545
51sTNOAAffzGdKaWWjsFPO,0.991,0.601,0.0443,0.000343,10,-16.119,0.0493,110.151,0.331
3lAun9V0YdTlCSIEXPvfsY,0.981,0.368,0.278,0.0,0,-8.596,0.0302,82.305,0.338
1LGqJ3nvxpVXDWpEzq4DJD,0.972,0.504,0.0644,4.36e-06,2,-14.754,0.0408,106.994,0.403
1IKvsk59ZdrI3XcY2bc7hm,0.956,0.305,0.124,0.00873,10,-15.088,0.048,168.48,0.388
6foCVw9BzZrRSc7Dasw7xA,0.986,0.248,0.0516,0.0945,0,-23.194,0.03,69.309,0.0993
5Mt5Q5J5mDFIKs4r2HRQsT,0.924,0.487,0.178,0.492,10,-16.131,0.0606,150.671,0.681
7kjhZR3dESBnn0GoHf3tVI,0.908,0.644,0.313,5.29e-05,1,-14.314,0.141,137.618,0.933
3X1Zbhi0ftvStfovcVmQ1K,0.953,0.246,0.123,0.0,2,-10.413,0.0316,57.961,0.213
00NxCtvQTy3wkSvpaKEyKe,0.957,0.618,0.15,0.00432,0,-13.403,0.117,163.833,0.405
6bShmGq3pAXmAM0RD0f4BI,0.783,0.754,0.273,4.37e-06,2,-9.691,0.0426,125.334,0.612
6o4klgwPT1yyWaldC4HkfW,0.781,0.665,0.256,3.13e-05,8,-10.423,0.0351,114.999,0.441
5Wm5QcaeDBlSn9JUT6ol19,0.646,0.664,0.226,0.0,0,-15.815,0.098,168.796,0.523
6N2I2nV6hNWtjW9Exqkhb4,0.877,0.607,0.391,0.00767,10,-11.81,0.102,118.47,0.668
1uaGryYmqCCnz03wT8uzh0,0.963,0.415,0.115,0.925,7,-16.658,0.0361,84.79,0.248
3kiKtr8kvlVI3SXBT9kJMs,0.938,0.389,0.0841,0.00645,3,-18.109,0.0322,97.942,0.301
4so0Wek9Ig1p6CRCHuINwW,0.673,0.317,0.158,0.353,9,-16.485,0.0381,130.503,0.247
723CPES5uMIox6AaoS1u1T,0.76,0.652,0.507,0.881,10,-11.384,0.122,133.395,0.909
6FfdbDMgOWLVg8Ay3m2WGR,0.993,0.441,0.132,0.00102,11,-16.601,0.07,88.151,0.323
6ljXMbuee1M7DgXVzg7CT8,0.979,0.526,0.102,0.000219,7,-16.971,0.0815,118.897,0.525
1CSYeS9xHtuR2n813YFRa7,0.994,0.427,0.0992,1.23e-05,3,-16.6,0.0389,82.175,0.302
5QnCtH7euld6R68UwcWrte,0.977,0.41,0.0418,0.0137,1,-24.754,0.035,67.882,0.247
6X5VTo4rH1rAfxivxomvoQ,0.985,0.384,0.155,0.00329,8,-14.165,0.0303,72.899,0.22
0VbYwcOK8ccCytSyiJMz6h,0.884,0.544,0.159,5.11e-06,0,-12.252,0.0397,89.408,0.406
4uNKrZq7eIwvjmKnxTz6H4,0.838,0.417,0.0518,0.0131,7,-15.575,0.0417,109.207,0.318
0cqextgABzOV0IEEsl7inV,0.983,0.345,0.029,1.64e-06,3,-19.126,0.0392,177.628,0.192
0QL444DCgMHmRitLZamOcR,0.947,0.534,0.188,9.31e-05,11,-10.232,0.0299,115.246,0.637
1exg5svsCVho0cxr2ukhQw,0.799,0.569,0.64,0.337,3,-8.545,0.151,203.2,0.861
1wmWCblhGwlUFjKpUBsZcp,0.902,0.165,0.204,0.00892,0,-14.064,0.031,87.364,0.113
7xy0PAZxzGDOcYzyptvprd,0.909,0.669,0.181,0.0,0,-13.14,0.0661,139.262,0.683
57jPheVm70SbXbx7xS6cdj,0.946,0.387,0.171,0.721,7,-16.953,0.0438,128.394,0.304
6MYdLfARHGaYzxjWnEgbRF,0.939,0.507,0.0579,0.904,10,-18.627,0.0561,109.884,0.376
1kPvyhybeg114W9k20032n,0.889,0.753,0.143,0.0,7,-16.507,0.0609,134.356,0.805
6zPk9cUM1auWmZvgajfEc8,0.849,0.599,0.277,0.0112,5,-16.302,0.0457,129.857,0.821
0W9T9p7CncUGDQqtPE3UNB,0.882,0.608,0.297,0.0,4,-9.815,0.369,206.567,0.966
39kDMgwqWAkyfR1c7SIcd7,0.939,0.397,0.0546,2.97e-06,0,-18.964,0.0419,69.751,0.183
68kLf13C63nbiRlbvJuZgi,0.909,0.597,0.0588,0.0,3,-17.269,0.0379,79.845,0.393
25ijsdTAjtmPNkGXIscaSe,0.941,0.303,0.265,0.00402,2,-10.953,0.0314,107.223,0.243
1Tm7m2rVRUZ9qo4udYJ0kf,0.988,0.599,0.0624,5.82e-06,6,-16.964,0.0564,69.081,0.45
2T0VyprVdS76wpHKL7tdXg,0.989,0.371,0.0275,0.0308,8,-20.273,0.0375,127.943,0.155
0Zfv8EmQex2LPUbvfBkzjb,0.925,0.402,0.289,0.00313,3,-13.231,0.0322,85.407,0.494
3tTpegNWYZFhkymRT2xhgF,0.376,0.15,0.185,1.73e-06,4,-15.838,0.0315,83.594,0.147
6xzulKdUCM8xZmHjsW32Oo,0.941,0.49,0.244,0.00208,10,-8.462,0.0575,151.869,0.458
7rjOil8FKKJK08BbG49y7Z,0.993,0.359,0.144,0.763,8,-12.566,0.0315,86.167,0.222
7eLWVXJsDZoiLI6WiDOuAu,0.95,0.32,0.225,0.00256,9,-11.666,0.0318,95.674,0.199
